#{"t_start": 1712887630.845267, "env_id": "SmallDC-v0"}
r,l,t,ep_job_wait_rew_mean,ep_util_rew_mean,ep_valid_count
-765.273652,1736,369.372685,0.0165853085840748,0.007413594470045544,170
-656.082751,1546,371.818929,0.013375566143298377,0.008218758085381084,184
-562.076373,1368,374.053051,0.00999788880898436,0.009053947368420596,180
-420.13808,1067,375.495915,0.005672187463696948,0.01247347703842508,178
-368.905091,913,377.163502,0.008883381461276903,0.013889375684556697,164
-669.498566,1571,379.266674,0.01420609150242998,0.007391343093570447,180
-752.977729,1724,381.845572,0.01636422206079251,0.006914965197215256,176
-739.433362,1695,384.563719,0.01627705524038662,0.006348318584070255,166
-746.497407,1708,387.208786,0.016232214425017343,0.00668887587821962,168
-542.271785,1316,388.966732,0.009774570995322649,0.009709878419452408,174
-541.331558,1335,391.117258,0.009956754689529895,0.009308764044943357,196
-633.888888,1499,393.445858,0.012481298465748022,0.008470446964642601,176
-187.009616,520,394.220954,0.0009609321344118915,0.02639076923076928,171
-381.822037,979,395.948428,0.004434740555284654,0.013651685393258093,172
-278.115809,740,397.014897,0.0015907331942645402,0.020996756756756513,184
-271.430585,737,398.059038,0.0019891118872174293,0.01813188602442314,182
-279.887625,751,399.57159,0.0015513813404001216,0.019016245006657592,180
-343.517259,887,400.777848,0.003440786640459522,0.014659751972942255,162
-479.785326,1191,402.720034,0.007584212980523633,0.01200906801007513,186
-198.259192,522,403.495995,0.0010052827055908058,0.028568965517241442,155
-222.717266,586,404.424168,0.0009979176527963613,0.02619522184300333,162
-187.546199,522,405.186815,0.000934597175888367,0.029379310344827554,185
-332.968115,863,406.816765,0.003120318018680803,0.016544148319814284,172
-292.594852,776,407.918039,0.0022541952947901576,0.017151030927834772,170
-198.900281,530,409.207189,0.0010088384995451,0.031425283018867954,176
-194.681853,520,409.97546,0.0009264538992743092,0.02992846153846149,167
-199.062658,520,410.744802,0.0009407639460127695,0.03313384615384611,170
-211.733278,568,411.607004,0.0009313088175598454,0.025970070422535234,166
-582.599593,1385,413.889231,0.010735363141914197,0.009842166064981499,166
-372.490429,955,415.13064,0.004085160911614237,0.014288795811517945,170
-677.980541,1559,417.655852,0.01397213736837633,0.007114560615778817,138
-415.858143,1047,419.47092,0.00548943911545441,0.013839541547277569,176
-433.855699,1098,420.944822,0.006284070753118567,0.011927868852458631,180
-642.826889,1518,423.287728,0.013287527474866879,0.008456916996046945,186
-563.404049,1365,425.471976,0.010602208643610982,0.009222857142856627,182
-355.252804,921,426.673535,0.0038178513626447265,0.01431009771986938,172
-611.213494,1442,429.088175,0.011877564730705451,0.008596809986129909,160
-613.588712,1457,431.435091,0.01180289192688247,0.008043788606725668,164
-311.118598,824,432.616432,0.002719877852070837,0.014434951456310425,164
-284.92155,769,433.70247,0.002143907751772187,0.016785175552665593,178
-359.908743,934,435.401808,0.0038578403421836837,0.013072162740899002,166
-540.287329,1313,437.129902,0.00924706669033573,0.008823153084538795,160
-198.237222,553,438.317611,0.0015543698626474417,0.020057142857142878,157
-655.411554,1530,440.30433,0.013386579223520854,0.007517647058823009,158
-604.189939,1448,442.634622,0.012091562000197856,0.007505801104971877,174
-575.711784,1391,444.919324,0.010577379833407475,0.007735729690869421,164
-660.722266,1549,447.298022,0.013872485268883442,0.007261588121368118,170
-666.046175,1557,449.338029,0.013897914313901019,0.007382658959537051,168
-712.909273,1641,451.956898,0.015158185273439777,0.006580255941498555,156
-636.5132,1496,454.366224,0.012609866332868244,0.00802780748663049,162
-671.317369,1554,456.767011,0.013589067365598442,0.008364092664092156,160
-303.794642,784,457.840504,0.002147694546264957,0.01767168367346917,154
-478.792779,1169,459.853173,0.007389079191688979,0.012318220701453825,164
-214.697854,591,460.73456,0.0010527179109772538,0.024073096446700464,178
-517.273878,1257,462.913512,0.008534577200795255,0.01076706443914034,166
-351.997649,874,464.046822,0.0075493074472751,0.015516247139588475,162
-637.41152,1473,466.391751,0.012451226126159504,0.009098981670060614,144
-191.80624,520,467.169365,0.0010086000274117928,0.029571923076923138,173
-213.558522,574,467.989638,0.0008375548734688872,0.026736585365853632,172
-409.403312,1034,469.794741,0.0050232045593006595,0.013256286266924185,168
-478.975476,1185,471.35493,0.007303664739781499,0.010968607594936277,168
-596.971433,1420,473.617349,0.011550725273861695,0.008598169014084021,166
-480.823138,1197,475.64687,0.007792766511133189,0.009556390977443215,168
-703.298656,1622,477.791278,0.014792229857549672,0.007420838471022923,164
-401.264319,1017,479.590361,0.004594784283904885,0.0140672566371678,172
-603.071099,1436,481.980257,0.011814296370153679,0.008047353760445198,166
-357.234576,931,483.28049,0.0030942779487873207,0.01367303974221237,168
-635.23418,1499,485.627522,0.012939062113812355,0.007801601067377743,170
-248.160218,662,486.595008,0.0012345400444540885,0.020952870090634318,164
-322.401865,855,487.733085,0.0023824086431823324,0.015162105263157592,174
-363.014738,940,489.406664,0.004003639744287158,0.014064893617020945,174
-186.156632,521,490.163441,0.0009516112531376774,0.02723838771593091,178
-440.440583,1106,492.05639,0.006422762231143638,0.011924593128390205,174
-412.492394,1042,493.457479,0.005400689336377488,0.012936852207293303,170
-454.302777,1134,495.420463,0.006532480738243176,0.012912698412698025,182
-367.606771,946,496.664738,0.0039027815652595507,0.013985200845665634,168
-213.976723,586,497.989956,0.000854294841266743,0.02432150170648454,174
-321.411702,812,499.087985,0.002483387393232885,0.019318965517241132,156
-268.32518,715,500.108497,0.0017182572228955418,0.02241818181818162,188
-367.445708,941,501.766255,0.00406409390337615,0.014505207226354606,168
-280.919721,742,502.916948,0.0018322323388095406,0.019887331536387925,174
-414.435379,1044,504.802433,0.005234304437585058,0.012017241379309995,158
-333.071669,868,506.004717,0.00297292708632305,0.017305299539170167,182
-274.316378,719,507.015035,0.0017734538598910168,0.02005535465924885,164
-648.780456,1505,509.423389,0.013093246975055928,0.00851083056478354,154
-273.718026,730,510.399142,0.00172439411324096,0.017721369863013425,164
-310.417555,813,512.044204,0.002627879981251368,0.016419188191881595,166
-278.19341,736,513.11994,0.0018291071790434335,0.020912771739130205,180
-342.969425,890,514.801489,0.0034326150156619396,0.01563573033707832,174
-385.781153,989,516.135499,0.004638367881767829,0.014951466127401032,186
-513.32157,1241,518.239427,0.008275641403151197,0.011673166800966542,164
-198.218127,520,519.040553,0.0009254578894036369,0.032431153846153755,169
-590.45987,1407,521.347434,0.01112321320069742,0.008932196162046428,166
-212.343747,570,522.237717,0.0010367087984186841,0.028196842105263038,178
-217.217162,590,523.06647,0.0012443198101025601,0.022561016949152322,164
-339.66333,892,524.672086,0.0032365460735608413,0.015215246636770981,180
-227.410955,630,525.650697,0.0011985499792028227,0.022139999999999917,184
-373.769532,949,526.998078,0.004091105885718446,0.014297576396206204,160
-353.81264,921,528.649945,0.00339369388805774,0.015046905537458964,178
-363.207944,951,529.959787,0.004061812089167924,0.014994321766561226,194
-404.142699,1018,531.799675,0.004992347472106758,0.014617485265225562,174
-303.903211,793,532.899924,0.0025336231729881416,0.017253215636821983,164
-412.382478,1060,534.761789,0.0056095691542179795,0.011932641509433593,184
-529.590313,1295,536.516195,0.009688566667447211,0.00949065637065593,178
-400.981695,1017,538.317282,0.0050140693144910065,0.013564601769911182,172
-543.178486,1321,540.404696,0.009939852884483603,0.009585919757758826,178
-328.360067,854,541.663706,0.003025316131735578,0.01761639344262271,180
-190.83029,519,542.429588,0.0009643295038724951,0.027492485549133003,165
-482.410897,1184,544.395876,0.0072726936120282625,0.010973310810810407,158
-321.188981,820,545.480544,0.002597919971791447,0.020080975609755754,172
-379.621953,963,547.278849,0.004009331299724386,0.015685981308410854,172
-484.964998,1199,548.772627,0.00795788095233648,0.009998331943285622,166
-413.073479,1056,550.581585,0.005560079353667881,0.011790340909090475,176
-680.169534,1577,553.035273,0.014295662696601381,0.008488649334178311,176
-510.004551,1254,554.70055,0.008509222677675255,0.00976937799043017,170
-507.946773,1233,556.737658,0.008425005577844197,0.010540145985401017,158
-471.460889,1159,558.222875,0.007263387927031673,0.012579810181190256,172
-310.34696,811,559.759915,0.002633400912966874,0.01673045622688009,166
-736.180732,1683,562.260401,0.01600405206308427,0.006773262032085016,162
-699.322818,1630,564.29899,0.014658187422842611,0.008039263803680514,190
-574.845117,1404,566.548764,0.011167332615146101,0.008073076923076431,192
-586.981772,1420,568.768875,0.011676289900179729,0.008390281690140338,190
-687.343987,1610,571.280549,0.014557637300519406,0.006935031055900106,180
-429.005442,1083,572.73557,0.005992643300434759,0.011903601108032895,172
-538.184244,1308,574.840826,0.009637670573234952,0.009211926605504147,168
-766.898316,1758,577.473296,0.016768313270455686,0.005842320819112191,172
-296.7928,819,578.52112,0.002677948894925601,0.01680659340659315,210
-573.606517,1400,580.76417,0.011017825151444888,0.007669285714285289,184
-400.860387,1031,582.069653,0.005236000139069612,0.01258952473326823,182
-702.761721,1619,584.498187,0.015052202870167864,0.006731933292155133,156
-639.147531,1503,586.822778,0.012942421444443339,0.00772574850299351,164
-558.891204,1351,588.616699,0.010339719589223278,0.008511028867505094,166
-450.252832,1129,590.520531,0.006903675435165581,0.011020017714791464,172
-360.369683,918,591.744975,0.0038103540019535664,0.013303921568627189,148
-316.361923,830,593.231609,0.0025098516359105655,0.01757277108433705,178
-227.998204,621,594.122962,0.0013856056322694833,0.020449275362318668,164
-265.062922,708,595.119844,0.0016588651988511326,0.019469491525423564,170
-443.102329,1107,597.063695,0.005963774673043345,0.011895934959349251,164
-206.446827,557,597.913063,0.0008546645746479516,0.027824057450628315,174
-256.636836,708,599.268901,0.0014859476239415983,0.019461864406779508,190
-281.342731,740,600.24249,0.0017354314489075786,0.018917027027026835,164
-515.3161,1261,602.014994,0.008870602692804154,0.009713719270419878,168
-306.588416,801,603.576137,0.002520005861306329,0.01867415730337061,176
-397.656678,1004,604.883981,0.004981875843075544,0.012485258964143053,156
-274.766202,714,606.344127,0.0017026058717607186,0.019963865546218287,156
-195.810744,525,607.180484,0.001083853646156904,0.029208000000000067,168
-292.253856,749,608.272775,0.0017791144498420755,0.023796528704939715,178
-387.674203,979,609.993243,0.00411303467044754,0.014050663942798417,158
-416.793084,1049,611.316832,0.005388870618855128,0.012569113441372383,164
-430.282794,1081,613.172114,0.006122884481125968,0.012604995374652721,174
-455.987106,1137,614.653843,0.006326413301400358,0.011928759894458697,170
-209.454745,568,615.926476,0.001085252535417994,0.0250352112676056,168
-390.960963,991,617.301058,0.004639847412867045,0.014783249243188313,174
-287.204011,750,618.739852,0.0018624042123428677,0.018619199999999742,160
-439.597275,1107,620.214268,0.006530968818295522,0.012330081300812578,182
-297.333797,782,621.241724,0.002296341486301363,0.01877800511508933,176
-229.078827,604,622.543631,0.0007881592186736912,0.02915165562913914,182
-198.426491,519,623.282257,0.000999127840712413,0.030461271676300576,159
-428.220466,1075,625.079603,0.005870083627728402,0.01261004651162751,170
-321.622187,837,626.292595,0.0027412858045681447,0.017481720430107307,174
-287.05672,754,627.297903,0.0015504190540907656,0.018763925729442764,164
-393.803899,1002,629.051206,0.004608353086100909,0.014374850299400794,176
-192.632419,524,629.815665,0.0010410797356187516,0.027717938931297686,168
-278.320425,738,630.944005,0.00175383129179846,0.01805121951219487,164
-388.683166,994,632.768284,0.004573390159199223,0.014948692152917168,184
-201.962421,555,633.540814,0.0010748220880823854,0.02247243243243249,159
-499.846989,1226,635.482477,0.00805521745384881,0.010700163132136613,168
-243.334233,664,636.404348,0.001211852072390071,0.021258433734939595,180
-182.69717,520,637.136504,0.0010137521230694836,0.025926923076923028,180
-435.044612,1111,639.03903,0.006228068081627576,0.011551755175517124,188
-483.3166,1208,640.632414,0.008037566112598043,0.010865562913906878,190
-622.208611,1469,642.922435,0.012069151269211707,0.009539142273655087,178
-362.544387,948,644.557967,0.004138097205667716,0.014388607594936337,188
-347.66637,909,645.745117,0.003747976766870439,0.01422772277227692,176
-573.099579,1372,648.045317,0.010222211216137733,0.010659620991253184,178
-627.575632,1476,649.911533,0.012442201644159118,0.008609756097560501,166
-434.802974,1070,651.793244,0.00569074047021544,0.013711962616822051,156
-278.544669,717,652.782589,0.0016379368005070213,0.022355648535564626,164
-249.149277,628,654.0977,0.0010162149003642078,0.02819522292993606,158
-285.420186,751,655.337458,0.0019255070968491766,0.01893475366178418,168
-443.208116,1090,657.215574,0.0060958117797271,0.01306238532110047,156
-366.276161,929,658.547483,0.003722764673616106,0.01755048439181876,178
-438.322121,1097,660.362241,0.00614442684782208,0.01232105742935237,170
-540.014276,1304,662.041992,0.009426597230036679,0.010822085889570064,174
-682.102208,1568,664.414361,0.01397491215721918,0.007702806122448446,146
-643.763738,1488,666.835371,0.012805189138031242,0.009405241935483389,154
-416.987362,1031,668.273872,0.005266545828495338,0.014225412221144136,156
-272.730566,712,669.827726,0.0016148452619364297,0.022962640449437882,176
-689.329881,1595,671.817477,0.014541419641801768,0.007451661442005746,164
-381.788557,976,673.520737,0.004427630343548409,0.013581147540983253,168
-426.197327,1076,674.974167,0.005618957324613176,0.012837546468401125,176
-475.136814,1177,676.952412,0.007386273786082295,0.01084740866609982,168
-684.136714,1583,679.488529,0.013979794236040642,0.008863550221098658,174
-694.527576,1614,681.487887,0.014569809633823679,0.006866542750928844,166
-718.111957,1658,684.145699,0.015482742513694364,0.006757056694812505,170
-690.406406,1611,686.792914,0.014588530007961953,0.007833519553072097,186
-755.146624,1735,689.307431,0.01641209645440519,0.0067487031700282744,182
-584.71324,1413,691.58376,0.011022768659027519,0.0077273885350313855,172
-753.077814,1728,693.709892,0.016547884434978267,0.005861458333332936,168
-755.481459,1727,696.425079,0.01655323545265596,0.006634047481180701,172
-907.127231,2000,699.435598,0.02074818467197683,0.004680899999999877,156
-728.160727,1693,701.97183,0.016058014227206808,0.00615593620791445,186
-728.465294,1689,704.594044,0.015958666701356136,0.006077797513321038,178
-814.67089,1846,707.32149,0.019012929032932096,0.004693066088840772,174
-858.698285,1923,710.150359,0.020206284753638157,0.004863650546021696,178
-766.94263,1757,712.726724,0.01676459242887259,0.005934775184973912,172
-633.66756,1507,714.675369,0.012370980761219202,0.006992169873921199,166
-688.098941,1611,717.101066,0.014641888451612847,0.007052513966479925,182
-724.327194,1671,719.642548,0.0157021893144498,0.0071213644524231534,178
-858.404658,1935,722.533826,0.019808784195709972,0.0055562790697669465,198
-763.887801,1745,725.189552,0.01708535261215415,0.005795071633237447,168
-678.484332,1592,727.683869,0.01441852997826695,0.0070043969849240915,180
-647.790118,1530,729.663283,0.013379238750957024,0.007442352941175935,176
-702.086975,1633,732.296602,0.015034716837735163,0.007173545621554895,180
-756.674562,1731,735.040964,0.016323494301393106,0.007016984402079191,176
-730.612037,1685,737.789396,0.016204279509827144,0.006978872403560286,184
-759.912266,1735,740.397396,0.016607077745841078,0.0068244380403452935,174
-784.281711,1778,742.678245,0.017045958014875934,0.006758605174352682,170
-550.350108,1347,744.916707,0.010162607500211442,0.009514476614698888,192
-516.612733,1284,746.95395,0.009094096444224304,0.009553738317756562,192
-723.826334,1668,749.514083,0.015565168036542877,0.00713741007194194,174
-787.547523,1765,751.673246,0.0171799756368861,0.007558980169971112,160
-739.626103,1691,754.32553,0.01620179244747371,0.007362862211708508,174
-506.225246,1243,756.328128,0.008301829225100773,0.011060659694287604,178
-717.005894,1664,758.885986,0.015602504873399802,0.007078846153845621,186
-625.156133,1472,760.867503,0.012408043477812481,0.009023233695651708,172
-666.399075,1564,763.26526,0.013873479844546961,0.0071493606138102244,172
-571.632536,1379,765.417609,0.010583873008884744,0.009785786802029944,184
-709.503917,1627,767.850173,0.01482887223142769,0.00868137676705544,172
-755.469647,1735,770.14287,0.016612503826320422,0.0071574639769447215,190
-581.517376,1409,772.335729,0.011163955185970832,0.008832647267565165,190
-701.460299,1628,774.851138,0.014886173086272093,0.0072011056511051144,174
-627.861398,1498,777.093407,0.012398811415341627,0.007600133511347968,178
-494.626715,1229,778.719908,0.008440206990634176,0.010069161920259952,182
-730.346498,1691,781.179349,0.01607483699459353,0.005985452395032119,176
-554.280512,1357,783.354271,0.010420304881218725,0.009273249815769621,194
-763.548711,1747,785.997098,0.01726274375497495,0.005808013737835889,174
-371.171906,936,787.357732,0.009668559624820779,0.013655769230769582,190
-752.780089,1728,790.006342,0.016640293255206984,0.006689583333332785,182
-553.032685,1340,792.214855,0.010006272807069403,0.009568208955223437,176
-643.303549,1509,794.117634,0.013113230402508762,0.009094234592444806,180
-589.16175,1397,796.40388,0.011002666358178695,0.010463707945597223,174
-542.408863,1310,798.499624,0.009830579416156135,0.009957709923663665,170
-371.681527,932,799.795671,0.003953924862954944,0.01705944206008546,166
-292.35484,755,800.847107,0.002037155000489633,0.021785960264900397,174
-372.988859,949,802.541466,0.003992895426227903,0.015160590094836389,168
-271.785738,710,803.623764,0.0013494667387704926,0.024926197183098332,186
-324.124668,832,805.296138,0.002843029193493535,0.020855769230768893,186
-382.582041,961,806.628812,0.004418535236175212,0.0167413111342348,174
-317.577707,802,808.129377,0.0021739553091260524,0.019663092269326454,154
-201.853126,520,809.002733,0.0009306498358298687,0.031984615384615375,158
-439.106748,1072,810.415123,0.005873716724711867,0.014697201492536938,158
-358.835625,915,812.116718,0.0033441393128371705,0.017913442622950457,180
-418.936735,1047,813.496488,0.005464393897573533,0.01360057306590217,166
-259.387411,673,814.808817,0.0013174196018130952,0.024263893016344535,168
-467.111511,1147,816.346121,0.006955582704450455,0.013422319093286396,174
-279.03701,733,817.854879,0.0017488443055340365,0.022577353342428164,184
-753.549757,1713,820.024898,0.016165281422495504,0.0077138353765318505,170
-504.597162,1234,821.991191,0.008256360397941483,0.010948784440842319,170
