job_id,arrival_time,mi,allocated_cores
173,1,250000,2
174,1,50000,4
175,1,200000,4
176,1,100000,1
177,1,50000,4
178,1,200000,4
179,1,250000,1
180,1,200000,1
181,1,200000,4
182,1,250000,2
183,1,100000,1
184,1,100000,1
185,1,100000,2
186,1,200000,2
187,1,100000,1
188,1,50000,4
189,1,250000,1
190,1,250000,2
191,1,250000,1
192,1,250000,1
193,1,150000,1
194,1,200000,4
195,1,100000,1
196,1,200000,4
197,1,150000,4
198,1,150000,2
199,1,200000,1
200,1,50000,2
201,1,100000,1
202,1,50000,1
203,1,100000,2
204,1,50000,2
205,1,50000,2
206,1,50000,4
207,1,200000,4
208,1,150000,4
209,1,50000,1
210,1,50000,1
211,1,50000,4
212,1,200000,2
213,1,250000,4
214,1,200000,4
215,1,150000,4
216,1,100000,4
217,1,250000,4
218,1,250000,2
219,1,250000,2
220,1,250000,4
221,1,100000,1
222,1,200000,2
223,1,200000,1
224,1,250000,1
225,1,150000,4
226,1,250000,1
227,1,100000,2
228,1,250000,2
229,1,200000,2
230,1,200000,4
231,1,50000,1
232,1,200000,4
233,1,250000,2
234,1,100000,1
235,2,200000,2
236,2,250000,2
237,2,50000,1
238,2,50000,1
239,2,100000,4
240,2,250000,1
241,2,50000,2
242,2,250000,1
243,2,150000,4
244,2,250000,2
245,2,150000,4
246,2,200000,1
247,2,200000,4
248,2,200000,4
249,2,150000,1
250,2,150000,2
251,2,100000,1
252,2,150000,2
253,2,250000,4
254,2,150000,2
255,2,250000,2
256,2,150000,4
257,2,100000,4
258,2,50000,2
259,2,200000,1
260,2,50000,4
261,2,150000,2
262,2,200000,4
263,2,150000,4
264,2,100000,4
265,2,150000,2
266,2,50000,4
267,2,100000,4
268,2,250000,4
269,2,150000,1
270,2,100000,2
271,2,50000,2
272,2,100000,2
273,2,200000,4
274,2,150000,2
275,2,250000,1
276,2,200000,2
277,2,200000,4
278,2,100000,4
279,2,100000,4
280,2,150000,4
281,2,150000,4
282,2,50000,4
283,2,250000,4
284,2,100000,4
285,2,50000,4
286,2,100000,2
287,2,150000,1
288,2,200000,4
289,2,200000,2
290,2,200000,4
291,2,150000,2
292,2,250000,1
293,2,250000,1
294,2,250000,4
295,2,250000,4
296,2,100000,1
297,2,100000,4
298,2,150000,4
299,2,200000,1
300,2,100000,4
301,2,50000,4
302,2,50000,1
303,2,50000,2
304,2,150000,2
305,2,100000,4
306,2,250000,2
307,2,150000,4
308,2,200000,2
309,2,250000,1
310,2,150000,4
311,2,200000,1
312,2,100000,4
313,2,150000,4
314,2,50000,2
315,2,150000,1
316,2,50000,1
317,2,50000,2
318,2,200000,1
319,2,100000,2
320,2,100000,1
321,2,150000,4
322,2,250000,1
323,2,250000,2
324,2,50000,1
325,2,50000,2
326,2,100000,1
327,2,250000,1
328,2,250000,4
329,2,50000,2
330,2,250000,1
331,2,100000,1
332,2,250000,2
333,2,50000,2
334,2,50000,1
335,2,250000,4
336,2,50000,1
337,2,250000,4
338,2,150000,1
339,2,250000,2
340,2,200000,4
341,2,250000,2
342,2,150000,2
343,2,50000,4
344,2,200000,2
345,2,200000,4
346,2,150000,2
347,2,50000,1
348,2,100000,1
349,2,150000,2
350,2,150000,1
351,2,250000,2
352,2,250000,4
353,2,100000,2
354,2,50000,1
355,2,50000,4
356,2,50000,4
357,2,100000,1
358,2,200000,2
359,2,250000,4
360,2,200000,4
361,2,200000,2
362,2,50000,1
363,2,250000,1
364,2,150000,2
365,2,100000,1
366,2,200000,4
367,2,150000,1
368,2,100000,4
369,2,50000,1
370,2,50000,2
371,2,150000,4
372,2,250000,2
373,2,250000,2
374,2,50000,2
375,2,100000,1
376,2,150000,1
377,2,50000,4
378,2,100000,4
379,2,150000,2
380,2,200000,1
381,2,250000,1
382,2,50000,1
383,2,250000,1
384,2,100000,1
385,2,150000,1
386,2,100000,2
387,2,150000,1
388,2,50000,4
389,2,100000,1
390,2,50000,4
391,2,200000,2
392,2,150000,1
393,2,100000,2
394,2,150000,4
395,2,150000,4
396,2,250000,2
397,2,100000,4
398,2,200000,1
399,2,50000,2
400,2,250000,1
401,2,100000,4
402,2,100000,1
403,2,250000,4
404,2,200000,1
405,2,250000,4
406,2,250000,4
407,2,200000,4
408,2,200000,2
409,2,50000,2
410,2,250000,1
411,2,100000,1
412,2,200000,2
413,2,50000,2
414,2,250000,2
415,2,100000,2
416,2,200000,2
417,2,200000,2
418,2,100000,2
419,2,200000,2
420,2,50000,1
421,2,200000,2
422,2,250000,1
423,2,150000,1
424,2,100000,1
425,2,100000,2
426,2,150000,4
427,2,50000,4
428,2,250000,2
429,2,50000,1
430,2,100000,1
431,2,150000,4
432,2,200000,2
433,2,100000,2
434,2,150000,4
435,2,150000,2
436,2,100000,2
437,2,150000,1
438,2,250000,2
439,2,50000,4
440,2,250000,2
441,2,50000,1
442,2,50000,2
443,2,200000,1
444,2,250000,1
445,2,150000,1
446,2,150000,4
447,2,150000,4
448,2,100000,1
449,2,200000,2
450,2,50000,2
451,2,50000,1
452,2,100000,4
453,2,200000,4
454,2,200000,1
455,2,150000,1
456,2,250000,4
457,2,100000,1
458,2,200000,1
459,2,200000,4
460,2,200000,1
461,2,150000,4
462,2,100000,4
463,3,150000,4
464,3,100000,1
465,3,50000,2
466,3,150000,2
467,3,100000,2
468,3,250000,2
469,3,150000,2
470,3,200000,1
471,3,100000,2
472,3,250000,1
473,3,250000,2
474,3,150000,2
475,3,250000,2
476,3,200000,1
477,3,150000,2
478,3,200000,2
479,3,100000,4
480,3,50000,2
481,3,100000,4
482,3,200000,1
483,3,150000,1
484,3,100000,2
485,3,250000,4
486,3,250000,4
487,3,200000,2
488,3,50000,2
489,3,250000,4
490,3,50000,2
491,3,250000,4
492,3,200000,1
493,3,250000,4
494,3,200000,4
495,3,250000,2
496,3,100000,1
497,3,250000,2
498,3,200000,2
499,3,200000,1
500,3,250000,4
501,3,150000,1
502,3,200000,2
503,3,150000,1
504,3,100000,2
505,3,50000,1
506,3,50000,4
507,3,50000,1
508,3,200000,1
509,3,100000,4
510,3,50000,2
511,3,50000,2
512,3,200000,4
513,3,100000,2
514,3,50000,4
515,3,150000,4
516,3,250000,4
517,3,250000,1
518,3,200000,1
519,3,200000,4
520,3,100000,2
521,3,200000,1
522,3,100000,1
523,3,150000,2
524,3,50000,1
525,3,200000,1
526,3,100000,2
527,3,200000,4
528,3,250000,4
529,3,250000,4
530,3,200000,2
531,3,50000,2
532,3,150000,1
533,3,250000,1
534,3,50000,2
535,3,200000,4
536,3,200000,1
537,3,150000,2
538,3,250000,1
539,3,50000,4
540,3,250000,4
541,3,250000,2
542,3,100000,1
543,3,100000,4
544,3,100000,2
545,3,200000,1
546,3,100000,1
547,3,150000,1
548,3,100000,4
549,3,200000,4
550,3,100000,4
551,3,200000,1
552,3,150000,4
553,3,250000,2
554,3,250000,1
555,3,100000,2
556,3,150000,4
557,3,50000,1
558,3,250000,4
559,3,50000,1
560,3,100000,1
561,3,50000,1
562,3,250000,2
563,3,250000,1
564,3,200000,4
565,3,250000,4
566,3,50000,2
567,3,250000,4
568,3,150000,4
569,3,150000,2
570,3,100000,1
571,3,250000,4
572,3,100000,4
573,3,100000,2
574,3,100000,2
575,3,50000,1
576,3,250000,4
577,3,150000,4
578,3,100000,1
579,3,150000,1
580,3,50000,1
581,3,50000,1
582,3,250000,4
583,3,150000,1
584,3,250000,2
585,3,150000,1
586,3,100000,2
587,3,150000,1
588,3,150000,1
589,3,250000,1
590,3,250000,2
591,3,50000,4
592,3,50000,1
593,3,250000,4
594,3,150000,1
595,3,250000,4
596,3,100000,2
597,3,50000,1
598,3,200000,2
599,3,200000,4
600,3,250000,2
601,3,250000,2
602,3,150000,1
603,3,250000,2
604,3,100000,1
605,3,200000,4
606,3,250000,1
607,3,50000,2
608,3,200000,2
609,3,200000,4
610,3,250000,1
611,3,100000,2
612,3,150000,2
613,3,200000,2
614,3,250000,1
615,3,150000,4
616,3,250000,4
617,3,150000,2
618,3,250000,4
619,3,150000,1
620,3,250000,1
621,3,250000,1
622,3,50000,4
623,3,50000,4
624,3,200000,1
625,3,100000,1
626,3,100000,1
627,3,150000,2
628,3,250000,2
629,3,150000,1
630,3,100000,4
631,3,100000,2
632,3,200000,4
633,3,250000,2
634,3,150000,4
635,3,100000,4
636,3,100000,1
637,3,50000,1
638,3,50000,4
639,3,250000,2
640,3,50000,1
641,3,150000,2
642,3,250000,1
643,3,100000,1
644,3,150000,2
645,3,200000,2
646,3,50000,1
647,3,250000,2
648,3,200000,2
649,3,250000,2
650,3,50000,2
651,3,250000,1
652,3,50000,4
653,3,100000,1
654,3,50000,4
655,3,200000,1
656,3,150000,4
657,3,150000,4
658,3,50000,4
659,3,150000,2
660,3,200000,1
661,3,250000,2
662,3,250000,2
663,3,250000,2
664,3,200000,1
665,3,50000,1
666,3,200000,4
667,3,150000,1
668,3,100000,4
669,3,150000,1
670,3,150000,1
671,3,250000,4
672,3,150000,1
673,3,100000,1
674,3,150000,1
675,3,150000,4
676,3,50000,4
677,3,200000,2
678,3,100000,2
679,3,50000,4
680,3,250000,1
681,3,150000,2
682,3,50000,1
683,3,150000,2
684,3,50000,4
685,3,200000,4
686,3,200000,2
687,3,50000,4
688,3,200000,1
689,3,150000,1
690,3,100000,1
691,3,150000,1
692,3,50000,1
693,3,150000,2
694,3,250000,2
695,3,200000,4
696,3,200000,1
697,3,200000,2
698,3,50000,4
699,3,200000,4
700,3,200000,2
701,3,50000,1
702,3,50000,1
703,3,100000,1
704,3,250000,4
705,3,250000,2
706,3,150000,4
707,3,150000,4
708,3,200000,1
709,3,250000,2
710,3,50000,2
711,3,50000,1
712,3,50000,2
713,3,200000,2
714,3,250000,1
715,3,100000,1
716,3,250000,1
717,3,250000,2
718,3,250000,2
719,3,50000,4
720,3,150000,4
721,3,50000,1
722,3,200000,4
723,3,50000,2
724,3,100000,1
725,3,200000,4
726,3,200000,4
727,3,200000,1
728,3,100000,4
729,3,50000,4
730,3,200000,2
731,3,50000,2
732,3,250000,2
733,3,100000,4
734,3,100000,4
735,3,200000,4
736,3,250000,2
737,3,50000,4
738,3,200000,4
739,3,100000,1
740,3,250000,1
741,3,50000,2
742,3,200000,2
743,3,150000,1
744,3,50000,4
745,3,100000,4
746,3,200000,1
747,3,150000,1
748,3,100000,1
749,3,150000,2
750,3,50000,4
751,3,150000,2
752,3,50000,4
753,3,100000,2
754,3,100000,2
755,3,200000,2
756,3,250000,1
757,3,50000,2
758,3,150000,4
759,3,250000,4
760,3,100000,1
761,3,250000,4
762,3,250000,1
763,3,100000,2
764,3,200000,1
765,3,50000,1
766,3,150000,1
767,3,250000,1
768,3,250000,4
769,4,50000,4
770,4,250000,2
771,4,150000,4
772,4,50000,1
773,4,250000,1
774,4,50000,1
775,4,50000,1
776,4,150000,1
777,4,100000,2
778,4,50000,1
779,4,100000,2
780,4,250000,2
781,4,250000,4
782,4,100000,4
783,4,150000,1
784,4,50000,4
785,4,150000,4
786,4,200000,2
787,4,250000,1
788,4,50000,1
789,4,150000,1
790,4,150000,1
791,4,150000,2
792,4,100000,1
793,4,50000,2
794,4,200000,1
795,4,100000,1
796,4,50000,1
797,4,200000,1
798,4,100000,2
799,4,250000,1
800,4,100000,1
801,4,50000,2
802,4,100000,1
803,4,200000,2
804,4,150000,4
805,4,100000,2
806,4,150000,4
807,4,150000,4
808,4,50000,1
809,4,200000,4
810,4,150000,4
811,4,150000,2
812,4,250000,2
813,4,200000,4
814,4,150000,4
815,4,50000,2
816,4,150000,1
817,4,250000,2
818,4,100000,1
819,4,50000,1
820,4,100000,2
821,4,250000,4
822,4,50000,1
823,4,100000,2
824,4,100000,2
825,4,150000,4
826,4,150000,4
827,4,200000,2
828,4,100000,4
829,4,100000,4
830,4,50000,1
831,4,150000,1
832,4,150000,2
833,4,100000,2
834,4,200000,2
835,4,150000,4
836,4,50000,2
837,4,250000,2
838,4,150000,4
839,4,50000,2
840,4,150000,2
841,4,200000,1
842,4,50000,1
843,4,250000,2
844,4,150000,4
845,4,250000,1
846,4,200000,1
847,4,150000,2
848,4,150000,2
849,4,100000,2
850,4,100000,1
851,4,50000,4
852,4,150000,2
853,4,100000,1
854,4,50000,2
855,4,50000,1
856,4,100000,2
857,4,50000,2
858,4,150000,1
859,4,100000,4
860,4,50000,4
861,4,250000,4
862,4,150000,1
863,4,200000,4
864,4,150000,1
865,4,250000,4
866,4,50000,2
867,4,250000,2
868,4,250000,2
869,4,150000,4
870,4,250000,4
871,4,200000,4
872,4,200000,2
873,4,50000,2
874,4,250000,4
875,4,50000,2
876,4,100000,4
877,4,100000,1
878,4,150000,1
879,4,100000,4
880,4,100000,1
881,4,50000,4
882,4,250000,4
883,4,250000,4
884,4,50000,1
885,4,150000,2
886,4,100000,1
887,4,150000,4
888,4,100000,1
889,4,150000,2
890,4,150000,4
891,4,150000,1
892,4,100000,1
893,4,150000,1
894,4,150000,1
895,4,250000,2
896,4,150000,2
897,4,150000,1
898,4,50000,4
899,4,200000,2
900,4,200000,1
901,4,100000,2
902,4,50000,1
903,4,50000,2
904,4,50000,2
905,4,50000,1
906,4,50000,1
907,4,250000,2
908,4,150000,1
909,4,200000,1
910,4,200000,1
911,4,50000,1
912,4,150000,4
913,4,250000,2
914,4,250000,4
915,4,200000,4
916,4,200000,1
917,4,200000,2
918,4,250000,1
919,4,100000,1
920,4,250000,4
921,4,250000,4
922,4,150000,2
923,4,50000,4
924,4,250000,2
925,4,150000,1
926,4,150000,1
927,4,50000,1
928,4,100000,1
929,4,200000,2
930,4,200000,1
931,4,150000,4
932,4,250000,1
933,4,200000,4
934,4,250000,2
935,4,150000,1
936,4,150000,1
937,4,150000,4
938,4,50000,2
939,4,200000,1
940,4,150000,4
941,4,150000,2
942,4,200000,2
943,4,150000,2
944,4,150000,4
945,4,250000,1
946,4,200000,4
947,4,150000,2
948,4,150000,4
949,4,250000,1
950,4,150000,1
951,4,200000,1
952,4,150000,1
953,4,100000,4
954,4,50000,4
955,4,50000,1
956,4,50000,4
957,4,200000,4
958,4,100000,4
959,4,50000,1
960,4,200000,1
961,4,250000,4
962,4,150000,1
963,4,250000,4
964,4,50000,1
965,4,50000,4
966,4,100000,1
967,4,200000,4
968,4,100000,4
969,4,150000,1
970,4,250000,2
971,4,100000,2
972,4,50000,1
973,4,50000,1
974,4,100000,4
975,4,150000,2
976,4,150000,4
977,4,250000,2
978,4,250000,2
979,4,100000,1
980,4,100000,2
981,4,100000,4
982,4,200000,4
983,4,100000,4
984,4,100000,2
985,4,100000,1
986,4,200000,4
987,4,150000,2
988,4,200000,2
989,4,50000,4
990,4,250000,2
991,4,50000,4
992,4,100000,1
993,4,250000,2
994,4,200000,4
995,4,200000,1
996,4,50000,2
997,4,150000,2
998,4,250000,1
999,4,250000,2
1000,4,250000,1
1001,4,200000,2
1002,4,150000,2
1003,4,250000,2
1004,4,200000,2
1005,4,250000,4
1006,4,250000,1
1007,4,100000,2
1008,4,250000,2
1009,4,50000,1
1010,4,250000,1
1011,4,200000,1
1012,4,150000,1
1013,4,50000,2
1014,4,150000,4
1015,4,150000,4
1016,4,100000,1
1017,4,200000,2
1018,4,250000,2
1019,4,100000,2
1020,4,150000,4
1021,4,50000,4
1022,4,150000,1
1023,4,200000,2
1024,4,100000,4
1025,4,100000,4
1026,4,150000,4
1027,4,50000,4
1028,4,200000,2
1029,4,100000,2
1030,4,50000,1
1031,4,250000,2
1032,4,200000,2
1033,4,200000,1
1034,4,250000,4
1035,4,50000,4
1036,4,250000,1
1037,4,250000,1
1038,4,100000,1
1039,4,250000,1
1040,4,150000,1
1041,4,200000,1
1042,4,100000,4
1043,4,50000,4
1044,4,250000,1
1045,4,200000,2
1046,4,100000,4
1047,4,100000,1
1048,4,250000,1
1049,4,50000,4
1050,4,250000,2
1051,4,150000,1
1052,4,150000,2
1053,4,250000,2
1054,4,50000,1
1055,4,50000,4
1056,4,250000,2
1057,4,50000,4
1058,4,50000,4
1059,4,150000,4
1060,4,150000,1
1061,4,200000,2
1062,4,150000,1
1063,4,200000,1
1064,4,150000,4
1065,4,200000,4
1066,4,250000,4
1067,4,100000,1
1068,4,150000,4
1069,4,250000,2
1070,4,250000,1
1071,4,100000,4
1072,4,150000,1
1073,4,150000,1
1074,4,150000,2
1075,4,250000,4
1076,4,50000,2
1077,4,100000,2
1078,4,250000,4
1079,4,100000,4
1080,4,200000,1
1081,4,200000,4
1082,4,200000,1
1083,4,50000,2
1084,4,250000,2
1085,4,50000,4
1086,4,150000,1
1087,4,150000,1
1088,4,250000,4
1089,4,100000,1
1090,4,100000,4
1091,4,100000,1
1092,4,50000,1
1093,4,50000,1
1094,4,100000,2
1095,4,150000,1
1096,4,50000,1
1097,4,250000,4
1098,4,50000,1
1099,4,200000,1
1100,4,100000,4
1101,4,100000,1
1102,4,50000,1
1103,4,250000,4
1104,4,250000,2
1105,4,100000,2
1106,4,100000,4
1107,4,250000,1
1108,4,200000,4
1109,4,100000,4
1110,4,50000,2
1111,4,200000,2
1112,4,100000,1
1113,4,50000,2
1114,4,100000,4
1115,5,100000,1
1116,5,100000,2
1117,5,100000,1
1118,5,250000,1
1119,5,50000,4
1120,5,200000,1
1121,5,250000,4
1122,5,50000,2
1123,5,150000,2
1124,5,50000,4
1125,5,50000,4
1126,5,150000,4
1127,5,250000,1
1128,5,50000,2
1129,5,150000,2
1130,5,50000,4
1131,5,50000,4
1132,5,250000,1
1133,5,150000,4
1134,5,50000,1
1135,5,150000,1
1136,5,150000,4
1137,5,250000,2
1138,5,50000,1
1139,5,200000,2
1140,5,150000,1
1141,5,200000,1
1142,5,250000,4
1143,5,50000,1
1144,5,50000,4
1145,5,150000,1
1146,5,150000,4
1147,5,50000,4
1148,5,250000,1
1149,5,200000,2
1150,5,250000,2
1151,5,100000,4
1152,5,200000,4
1153,5,200000,4
1154,5,150000,2
1155,5,150000,1
1156,5,200000,4
1157,5,250000,1
1158,5,50000,1
1159,5,150000,2
1160,5,50000,2
1161,5,50000,4
1162,5,50000,2
1163,5,50000,1
1164,5,250000,2
1165,5,100000,1
1166,5,200000,4
1167,5,100000,2
1168,5,100000,4
1169,5,150000,1
1170,5,200000,4
1171,5,150000,2
1172,5,250000,2
1173,5,250000,1
1174,5,150000,1
1175,5,200000,4
1176,5,150000,2
1177,5,200000,2
1178,5,200000,4
1179,5,100000,4
1180,5,50000,1
1181,5,50000,2
1182,5,50000,4
1183,5,100000,2
1184,5,100000,2
1185,5,50000,4
1186,5,50000,4
1187,5,200000,2
1188,5,200000,2
1189,5,200000,1
1190,5,200000,2
1191,5,100000,1
1192,5,200000,1
1193,5,50000,1
1194,5,250000,4
1195,5,250000,1
1196,5,150000,1
1197,5,150000,1
1198,5,50000,1
1199,5,200000,2
1200,5,250000,4
1201,5,200000,4
1202,5,150000,1
1203,5,50000,2
1204,5,200000,2
1205,5,100000,2
1206,5,250000,1
1207,5,150000,4
1208,5,50000,2
1209,5,100000,4
1210,5,200000,2
1211,5,200000,2
1212,5,200000,2
1213,5,50000,4
1214,5,200000,4
1215,5,100000,2
1216,5,50000,1
1217,5,100000,2
1218,5,50000,1
1219,5,50000,2
1220,5,50000,4
1221,5,50000,2
1222,5,150000,2
1223,5,50000,1
1224,5,50000,4
1225,5,150000,2
1226,5,200000,1
1227,5,200000,4
1228,5,200000,4
1229,5,200000,2
1230,5,100000,4
1231,5,250000,1
1232,5,200000,2
1233,5,200000,1
1234,5,250000,1
1235,5,200000,2
1236,5,150000,4
1237,5,200000,4
1238,5,250000,4
1239,5,250000,1
1240,5,250000,1
1241,5,250000,2
1242,5,150000,1
1243,5,100000,4
1244,5,100000,4
1245,5,200000,2
1246,5,200000,4
1247,5,100000,2
1248,5,250000,2
1249,5,100000,1
1250,5,150000,4
1251,5,100000,2
1252,5,200000,1
1253,5,50000,4
1254,5,250000,4
1255,5,200000,4
1256,5,150000,1
1257,5,100000,4
1258,5,200000,1
1259,5,250000,1
1260,5,250000,2
1261,5,150000,2
1262,5,50000,2
1263,5,50000,4
1264,5,100000,4
1265,5,100000,4
1266,5,250000,4
1267,5,100000,1
1268,5,100000,1
1269,5,100000,1
1270,5,150000,2
1271,5,100000,2
1272,5,200000,4
1273,5,250000,2
1274,5,200000,4
1275,5,150000,2
1276,5,50000,2
1277,5,200000,1
1278,5,200000,4
1279,5,100000,1
1280,5,200000,4
1281,5,250000,1
1282,5,50000,4
1283,5,200000,4
1284,5,250000,2
1285,5,50000,2
1286,5,200000,4
1287,5,150000,2
1288,5,200000,4
1289,5,100000,1
1290,5,250000,4
1291,5,200000,4
1292,5,150000,4
1293,5,200000,2
1294,5,50000,2
1295,5,250000,4
1296,5,50000,2
1297,5,200000,2
1298,5,50000,1
1299,5,100000,2
1300,5,200000,1
1301,5,150000,1
1302,5,200000,1
1303,5,150000,1
1304,5,150000,2
1305,5,150000,4
1306,5,50000,4
1307,5,50000,2
1308,5,50000,2
1309,5,100000,1
1310,5,50000,1
1311,5,200000,4
1312,5,50000,2
1313,5,150000,4
1314,5,200000,4
1315,5,150000,1
1316,5,100000,4
1317,5,200000,2
1318,5,50000,2
1319,5,200000,4
1320,5,250000,2
1321,5,100000,4
1322,5,100000,1
1323,5,200000,2
1324,5,200000,4
1325,5,200000,1
1326,5,50000,1
1327,5,200000,2
1328,5,250000,4
1329,5,100000,1
1330,5,50000,1
1331,5,50000,4
1332,5,200000,1
1333,5,150000,2
1334,5,100000,1
1335,5,250000,2
1336,5,150000,2
1337,5,250000,4
1338,5,100000,1
1339,5,150000,2
1340,5,250000,4
1341,5,50000,1
1342,5,150000,4
1343,5,200000,4
1344,5,100000,2
1345,5,50000,1
1346,5,200000,2
1347,5,50000,1
1348,5,100000,4
1349,5,50000,1
1350,5,150000,4
1351,5,200000,2
1352,5,100000,1
1353,5,200000,1
1354,5,200000,1
1355,5,100000,1
1356,5,200000,2
1357,5,250000,2
1358,5,100000,1
1359,5,100000,1
1360,5,50000,4
1361,5,150000,1
1362,5,250000,1
1363,5,50000,4
1364,5,250000,2
1365,5,50000,2
1366,5,150000,2
1367,5,100000,4
1368,5,250000,1
1369,5,150000,2
1370,5,50000,4
1371,5,150000,2
1372,5,250000,2
1373,5,200000,2
1374,5,200000,1
1375,5,100000,2
1376,5,50000,1
1377,5,200000,4
1378,5,150000,2
1379,5,150000,1
1380,5,200000,1
1381,5,200000,2
1382,5,250000,4
1383,5,50000,2
1384,5,50000,1
1385,5,150000,4
1386,5,150000,4
1387,5,100000,2
1388,5,200000,2
1389,5,250000,4
1390,5,250000,1
1391,5,100000,2
1392,5,50000,1
1393,5,200000,4
1394,5,200000,2
1395,5,150000,2
1396,5,50000,2
1397,5,200000,1
1398,5,250000,2
1399,5,250000,2
1400,5,50000,2
1401,5,250000,4
1402,5,50000,2
1403,5,150000,1
1404,5,200000,1
1405,5,200000,2
1406,5,250000,1
1407,5,100000,4
1408,5,100000,4
1409,5,200000,4
1410,5,150000,1
1411,5,250000,2
1412,5,200000,2
1413,5,100000,1
1414,5,250000,4
1415,5,50000,2
1416,5,50000,2
1417,5,50000,4
1418,5,250000,2
1419,5,250000,4
1420,5,200000,4
1421,5,50000,1
1422,5,100000,1
1423,5,50000,2
1424,5,250000,1
1425,5,150000,4
1426,5,50000,4
1427,5,250000,1
1428,5,250000,4
1429,5,250000,2
1430,5,200000,1
1431,5,250000,2
1432,5,200000,2
1433,5,100000,2
1434,5,50000,1
1435,5,150000,2
1436,5,50000,2
1437,5,150000,2
1438,5,150000,2
1439,5,250000,4
1440,5,200000,2
1441,5,200000,4
1442,5,250000,2
1443,5,100000,1
1444,5,100000,2
1445,5,100000,4
1446,5,250000,1
1447,5,100000,2
1448,5,50000,4
1449,5,200000,1
1450,5,100000,2
1451,5,100000,4
1452,5,50000,4
1453,5,200000,4
1454,5,150000,4
1455,5,250000,4
1456,5,250000,1
1457,5,250000,2
1458,5,100000,2
1459,5,200000,4
1460,5,200000,4
1461,5,50000,1
1462,5,100000,4
1463,5,200000,1
1464,5,250000,2
1465,5,250000,1
1466,5,50000,1
1467,5,250000,1
1468,5,150000,2
1469,5,200000,1
1470,5,200000,2
1471,5,250000,2
1472,5,150000,1
1473,5,150000,4
1474,5,100000,4
1475,5,200000,4
1476,5,100000,4
1477,5,100000,1
1478,5,150000,4
1479,5,200000,2
1480,5,100000,2
1481,5,150000,2
1482,5,100000,2
1483,5,150000,4
1484,5,250000,1
1485,5,150000,2
1486,5,100000,2
1487,5,150000,4
1488,5,200000,2
1489,5,200000,4
1490,5,50000,1
1491,5,250000,4
1492,5,150000,2
1493,5,100000,2
1494,5,250000,1
1495,5,250000,1
