job_id,arrival_time,mi,allocated_cores
267,3,50000,4
268,3,200000,8
269,3,50000,8
270,3,100000,1
271,3,250000,4
272,3,250000,8
273,3,150000,2
274,3,250000,4
275,3,200000,4
276,3,150000,4
277,3,200000,4
278,3,250000,4
279,3,100000,8
280,3,200000,8
281,3,50000,8
282,3,100000,4
283,3,250000,1
284,3,100000,8
285,3,50000,4
286,3,100000,4
287,3,150000,8
288,3,200000,1
289,3,250000,4
290,3,50000,1
291,3,250000,4
292,3,200000,2
293,3,150000,1
294,3,250000,8
295,3,100000,2
296,3,250000,4
297,3,250000,2
298,3,150000,4
299,3,250000,1
300,3,100000,8
301,3,100000,2
302,3,100000,4
303,3,50000,2
304,3,200000,1
305,3,50000,8
306,3,250000,1
307,3,150000,8
308,3,250000,8
309,3,150000,8
310,3,150000,2
311,3,200000,2
312,3,150000,4
313,3,50000,2
314,3,50000,1
315,3,200000,2
316,3,50000,4
317,3,150000,1
318,3,100000,4
319,3,50000,8
320,3,100000,2
321,3,100000,2
322,3,50000,2
323,3,50000,8
324,3,100000,8
325,3,200000,2
326,3,250000,2
327,3,50000,1
328,3,250000,1
329,3,200000,2
330,3,150000,8
331,3,200000,2
332,3,150000,4
333,3,100000,2
334,3,200000,4
335,3,200000,1
336,3,50000,1
337,3,50000,8
338,3,150000,1
339,3,250000,2
340,3,150000,2
341,3,250000,8
342,3,250000,4
343,3,200000,2
344,3,100000,8
345,3,200000,4
346,3,50000,2
347,3,150000,2
348,3,150000,2
349,3,50000,2
350,3,100000,1
351,3,200000,8
352,3,100000,4
353,3,250000,4
354,3,200000,8
355,3,50000,1
356,3,250000,2
357,3,150000,2
358,3,100000,1
359,3,50000,4
360,4,200000,4
361,4,200000,8
362,4,200000,8
363,4,250000,1
364,4,250000,4
365,4,200000,4
366,4,150000,8
367,4,50000,4
368,4,100000,2
369,4,250000,8
370,4,100000,4
371,4,200000,8
372,4,200000,8
373,4,50000,2
374,4,100000,2
375,4,150000,2
376,4,50000,8
377,4,50000,2
378,4,150000,4
379,4,50000,2
380,4,200000,1
381,4,250000,4
382,4,100000,8
383,4,50000,2
384,4,200000,2
385,4,200000,2
386,4,150000,4
387,4,50000,8
388,4,150000,2
389,4,100000,2
390,4,150000,1
391,4,250000,8
392,4,200000,8
393,4,150000,4
394,4,150000,1
395,4,150000,8
396,4,200000,2
397,4,250000,8
398,4,50000,4
399,4,100000,8
400,4,50000,8
401,4,150000,2
402,4,150000,1
403,4,100000,2
404,4,150000,1
405,4,250000,1
406,4,100000,1
407,4,100000,4
408,4,100000,2
409,4,50000,4
410,4,250000,8
411,4,100000,1
412,4,200000,2
413,4,250000,4
414,4,200000,1
415,4,150000,8
416,4,250000,2
417,4,200000,2
418,4,200000,4
419,4,200000,1
420,4,100000,1
421,4,250000,2
422,4,150000,2
423,4,50000,8
424,4,100000,2
425,4,50000,1
426,4,150000,8
427,4,250000,1
428,4,250000,8
429,4,50000,2
430,4,250000,1
431,4,150000,1
432,4,50000,1
433,4,50000,8
434,4,50000,8
435,4,50000,1
436,4,50000,4
437,4,100000,1
438,4,100000,8
439,4,250000,2
440,4,100000,2
441,4,100000,1
442,4,100000,4
443,4,200000,2
444,4,50000,4
445,4,50000,8
446,4,200000,4
447,4,250000,4
448,4,150000,4
449,4,150000,2
450,4,200000,1
451,4,50000,4
452,4,100000,4
453,4,250000,2
454,4,250000,8
455,4,50000,2
456,4,100000,1
457,4,200000,1
458,4,100000,1
459,4,50000,4
460,4,100000,4
461,4,50000,2
462,4,100000,4
463,4,200000,4
464,4,100000,1
465,4,150000,2
466,4,100000,4
467,4,150000,8
468,4,250000,8
469,4,150000,4
470,4,100000,8
471,4,50000,2
472,4,150000,1
473,4,100000,8
474,4,100000,2
475,4,100000,8
476,4,50000,8
477,4,200000,4
478,4,250000,2
479,4,200000,4
480,4,50000,8
481,4,250000,8
482,4,200000,2
483,4,50000,8
484,4,250000,2
485,4,250000,4
486,4,50000,4
487,4,100000,2
488,4,100000,2
489,4,200000,2
490,4,250000,1
491,4,200000,1
492,4,100000,1
493,4,250000,2
494,4,150000,1
495,4,250000,4
496,4,200000,2
497,4,200000,1
498,4,200000,1
499,4,100000,2
500,4,100000,1
501,4,50000,8
502,4,50000,4
503,4,200000,4
504,4,250000,2
505,4,150000,2
506,4,100000,2
507,4,200000,8
508,4,150000,4
509,4,150000,8
510,4,150000,8
511,4,200000,2
512,4,100000,4
513,4,150000,2
514,4,200000,1
515,4,50000,2
516,4,50000,8
517,4,150000,8
518,4,250000,2
519,4,250000,2
520,4,100000,1
521,4,50000,1
522,4,250000,2
523,4,250000,1
524,4,50000,2
525,4,250000,8
526,4,250000,4
527,4,150000,2
528,4,100000,4
529,4,150000,4
530,4,250000,8
531,4,100000,4
532,4,100000,2
533,4,150000,8
534,4,200000,8
535,4,50000,4
536,4,250000,8
537,4,100000,2
538,5,100000,8
539,5,100000,8
540,5,250000,1
541,5,50000,4
542,5,200000,1
543,5,250000,1
544,5,250000,2
545,5,100000,2
546,5,250000,2
547,5,200000,2
548,5,100000,2
549,5,250000,8
550,5,150000,2
551,5,50000,4
552,5,250000,1
553,5,200000,2
554,5,200000,2
555,5,250000,8
556,5,200000,4
557,5,150000,2
558,5,250000,2
559,5,50000,1
560,5,250000,1
561,5,50000,4
562,5,250000,4
563,5,150000,8
564,5,250000,1
565,5,50000,2
566,5,150000,4
567,5,250000,1
568,5,100000,2
569,5,100000,8
570,5,50000,2
571,5,200000,4
572,5,100000,8
573,5,150000,4
574,5,200000,4
575,5,50000,2
576,5,200000,4
577,5,200000,1
578,5,150000,1
579,5,200000,1
580,5,250000,8
581,5,150000,2
582,5,200000,2
583,5,200000,4
584,5,100000,4
585,5,150000,1
586,5,150000,8
587,5,200000,4
588,5,50000,1
589,5,250000,1
590,5,100000,2
591,5,150000,1
592,5,250000,8
593,5,50000,2
594,5,250000,1
595,5,50000,2
596,5,50000,2
597,5,100000,1
598,5,150000,4
599,5,250000,2
600,5,50000,2
601,5,50000,1
602,5,150000,1
603,5,200000,1
604,5,250000,1
605,5,150000,4
606,5,250000,2
607,5,250000,8
608,5,250000,8
609,5,150000,2
610,5,250000,8
611,5,250000,1
612,5,150000,2
613,5,250000,4
614,5,50000,2
615,5,50000,2
616,5,100000,2
617,5,250000,8
618,5,150000,8
619,5,200000,2
620,5,200000,2
621,5,150000,2
622,5,250000,4
623,5,250000,4
624,5,100000,1
625,5,250000,4
626,5,50000,4
627,5,250000,1
628,5,200000,1
629,5,50000,2
630,5,50000,1
631,5,200000,1
632,5,150000,1
633,5,250000,2
634,5,100000,4
635,5,200000,1
636,5,250000,2
637,5,150000,1
638,5,200000,4
639,5,50000,8
640,5,150000,8
641,5,50000,1
642,5,200000,2
643,5,150000,1
644,5,250000,8
645,5,50000,1
646,5,250000,2
647,5,250000,2
648,5,50000,8
649,5,200000,1
650,5,200000,2
651,5,50000,4
652,5,200000,8
653,5,200000,8
654,5,100000,1
655,5,150000,1
656,5,50000,1
657,5,150000,2
658,5,100000,2
659,5,200000,1
660,5,50000,2
661,5,250000,1
662,5,50000,1
663,5,200000,4
664,5,250000,1
665,5,200000,8
666,5,100000,1
667,5,100000,1
668,5,100000,2
669,5,150000,1
670,5,200000,8
671,5,100000,4
672,5,250000,2
673,5,250000,2
674,5,50000,4
675,5,200000,2
676,5,250000,4
677,5,250000,1
678,5,250000,1
679,5,150000,8
680,5,100000,2
681,5,50000,2
682,5,250000,1
683,5,50000,8
684,5,200000,4
685,5,250000,8
686,5,50000,1
687,5,200000,4
688,5,150000,1
689,5,200000,2
690,5,50000,2
691,5,150000,8
692,5,150000,8
693,5,250000,4
694,5,250000,1
695,5,50000,1
696,5,200000,4
697,5,150000,4
698,5,50000,2
699,5,200000,1
700,5,150000,2
701,5,50000,1
702,5,100000,8
703,5,50000,2
704,5,50000,4
705,5,200000,1
706,5,250000,2
707,5,250000,8
708,5,150000,4
709,5,50000,1
710,5,100000,4
711,5,150000,2
712,5,100000,4
713,5,250000,1
714,5,100000,4
715,5,100000,2
716,5,200000,4
717,5,50000,2
718,5,200000,8
719,5,200000,2
720,5,150000,2
721,5,250000,8
722,5,50000,8
723,5,100000,4
724,5,250000,4
725,5,200000,8
726,5,100000,2
727,5,150000,4
728,5,50000,2
729,5,50000,1
730,5,150000,1
731,5,200000,2
732,5,150000,1
733,5,100000,8
734,5,150000,2
735,5,150000,4
736,5,100000,4
737,5,250000,8
738,5,150000,8
739,5,100000,2
740,5,50000,8
741,5,200000,4
742,5,50000,2
743,5,250000,8
744,5,50000,8
745,5,100000,1
746,5,150000,4
747,5,200000,2
748,5,50000,2
749,5,250000,2
750,5,250000,8
751,5,200000,2
752,5,250000,8
753,5,100000,2
754,5,100000,8
755,5,150000,4
756,5,100000,1
757,5,150000,4
758,5,250000,1
759,5,150000,4
760,5,50000,4
761,5,100000,8
762,5,150000,8
763,5,150000,2
764,5,50000,8
765,5,50000,4
766,5,100000,4
767,5,50000,2
768,5,150000,8
769,5,250000,2
770,5,250000,1
771,6,50000,1
772,6,150000,8
773,6,100000,2
774,6,250000,4
775,6,250000,2
776,6,50000,2
777,6,150000,4
778,6,150000,1
779,6,150000,4
780,6,50000,4
781,6,100000,2
782,6,150000,4
783,6,250000,4
784,6,150000,1
785,6,200000,1
786,6,50000,4
787,6,50000,2
788,6,250000,4
789,6,100000,8
790,6,250000,4
791,6,200000,1
792,6,200000,1
793,6,50000,4
794,6,250000,1
795,6,200000,2
796,6,250000,8
797,6,250000,8
798,6,250000,2
799,6,150000,8
800,6,50000,8
801,6,250000,1
802,6,200000,2
803,6,200000,8
804,6,200000,1
805,6,200000,4
806,6,100000,4
807,6,50000,2
808,6,100000,1
809,6,200000,1
810,6,100000,8
811,6,150000,4
812,6,100000,2
813,6,200000,4
814,6,250000,1
815,6,200000,1
816,6,150000,4
817,6,50000,1
818,6,250000,2
819,6,100000,4
820,6,250000,1
821,6,150000,8
822,6,150000,4
823,6,150000,4
824,6,150000,1
825,6,200000,1
826,6,50000,8
827,6,250000,8
828,6,200000,8
829,6,200000,1
830,6,150000,4
831,6,250000,2
832,6,50000,8
833,6,50000,1
834,6,150000,4
835,6,50000,1
836,6,50000,8
837,6,100000,4
838,6,150000,8
839,6,250000,1
840,6,250000,1
841,6,200000,1
842,6,150000,1
843,6,200000,2
844,6,250000,1
845,6,200000,8
846,6,150000,2
847,6,50000,1
848,6,100000,1
849,6,50000,8
850,6,200000,8
851,6,200000,2
852,6,100000,2
853,6,250000,8
854,6,50000,8
855,6,100000,4
856,6,250000,1
857,6,100000,8
858,6,200000,8
859,6,100000,2
860,6,100000,8
861,6,250000,4
862,6,50000,1
863,6,150000,1
864,6,250000,2
865,6,150000,1
866,6,200000,8
867,6,50000,1
868,6,100000,1
869,6,50000,8
870,6,150000,4
871,6,200000,2
872,6,100000,2
873,6,200000,1
874,6,250000,1
875,6,150000,8
876,6,50000,4
877,6,200000,4
878,6,50000,1
879,6,250000,4
880,6,150000,1
881,6,250000,1
882,6,50000,1
883,6,150000,8
884,6,200000,2
885,6,150000,2
886,6,50000,4
887,6,100000,1
888,6,100000,2
889,6,50000,2
890,6,250000,8
891,6,250000,4
892,6,50000,4
893,6,100000,8
894,6,200000,2
895,6,200000,8
896,6,250000,2
897,6,250000,8
898,6,50000,2
899,6,200000,1
900,6,200000,8
901,6,50000,8
902,6,250000,4
903,6,50000,8
904,6,50000,8
905,6,250000,4
906,6,100000,1
907,6,50000,8
908,6,150000,2
909,6,50000,8
910,6,150000,1
911,6,200000,1
912,6,250000,2
913,6,150000,2
914,6,50000,2
915,6,200000,8
916,6,200000,1
917,6,100000,2
918,6,50000,1
919,6,50000,8
920,6,200000,4
921,6,50000,2
922,6,50000,2
923,6,250000,8
924,6,50000,4
925,6,100000,8
926,6,250000,4
927,6,250000,8
928,6,50000,4
929,6,100000,8
930,6,150000,1
931,6,50000,4
932,6,50000,2
933,6,100000,4
934,6,250000,2
935,6,50000,2
936,6,100000,8
937,6,250000,2
938,6,150000,1
939,6,200000,8
940,6,150000,4
941,6,200000,8
942,6,250000,1
943,6,50000,2
944,6,150000,2
945,6,200000,2
946,6,200000,2
947,6,150000,8
948,6,50000,4
949,6,100000,2
950,6,100000,1
951,6,50000,8
952,6,150000,2
953,6,50000,2
954,6,50000,2
955,6,50000,4
956,6,250000,1
957,6,200000,4
958,6,200000,4
959,6,250000,2
960,6,50000,1
961,6,50000,1
962,6,150000,1
963,6,100000,1
964,6,200000,8
965,6,50000,2
966,6,50000,8
967,6,250000,2
968,6,100000,1
969,6,50000,1
970,6,50000,8
971,6,100000,8
972,6,250000,4
973,6,50000,1
974,6,100000,8
975,6,100000,2
976,6,50000,8
977,6,200000,2
978,6,200000,8
979,6,50000,4
980,6,100000,1
981,6,200000,2
982,6,200000,1
983,6,250000,2
984,6,250000,1
985,6,200000,8
986,6,150000,1
987,6,200000,2
988,6,250000,2
989,6,50000,2
990,6,150000,8
991,6,150000,8
992,6,250000,2
993,6,100000,1
994,6,100000,2
995,6,150000,1
996,6,200000,4
997,6,50000,2
998,6,100000,2
999,6,200000,1
1000,6,50000,2
1001,6,250000,8
1002,6,250000,2
1003,6,150000,8
1004,6,150000,1
1005,6,250000,1
1006,6,100000,4
1007,6,200000,8
1008,6,150000,4
1009,6,100000,2
1010,6,250000,1
1011,6,200000,8
1012,6,200000,2
1013,6,250000,4
1014,6,100000,1
1015,6,150000,4
1016,6,100000,1
1017,6,50000,4
1018,6,150000,2
1019,6,50000,1
1020,6,100000,4
1021,6,150000,8
1022,6,100000,4
1023,6,100000,8
1024,6,100000,8
1025,6,150000,8
1026,6,100000,8
1027,6,100000,8
1028,6,100000,8
1029,6,150000,8
1030,6,50000,2
1031,6,200000,1
1032,6,150000,4
1033,6,150000,2
1034,6,200000,1
1035,6,250000,1
1036,6,200000,4
1037,6,250000,1
1038,6,250000,2
1039,6,100000,8
1040,6,50000,1
1041,6,150000,8
1042,6,50000,1
1043,6,250000,2
1044,6,50000,8
1045,6,100000,2
1046,6,200000,1
1047,6,150000,8
1048,6,200000,2
1049,6,50000,2
1050,6,250000,4
1051,6,200000,1
1052,6,250000,4
1053,7,50000,2
1054,7,250000,2
1055,7,200000,8
1056,7,200000,2
1057,7,50000,2
1058,7,100000,4
1059,7,150000,2
1060,7,100000,4
1061,7,200000,2
1062,7,150000,1
1063,7,250000,2
1064,7,150000,2
1065,7,200000,8
1066,7,200000,4
1067,7,150000,4
1068,7,50000,8
1069,7,50000,2
1070,7,200000,4
1071,7,200000,2
1072,7,200000,1
1073,7,200000,1
1074,7,250000,1
1075,7,150000,1
1076,7,50000,8
1077,7,250000,1
1078,7,50000,2
1079,7,50000,8
1080,7,200000,1
1081,7,200000,8
1082,7,200000,8
1083,7,250000,8
1084,7,100000,1
1085,7,200000,2
1086,7,200000,1
1087,7,100000,1
1088,7,50000,1
1089,7,150000,1
1090,7,50000,4
1091,7,200000,8
1092,7,50000,8
1093,7,50000,1
1094,7,150000,2
1095,7,100000,2
1096,7,200000,1
1097,7,250000,8
1098,7,50000,8
1099,7,250000,8
1100,7,250000,1
1101,7,100000,2
1102,7,150000,1
1103,7,200000,4
1104,7,100000,4
1105,7,50000,8
1106,7,50000,1
1107,7,50000,4
1108,7,250000,2
1109,7,200000,1
1110,7,100000,1
1111,7,250000,8
1112,7,250000,4
1113,7,200000,1
1114,7,250000,4
1115,7,100000,2
1116,7,50000,2
1117,7,150000,4
1118,7,50000,1
1119,7,200000,1
1120,7,150000,2
1121,7,250000,4
1122,7,200000,4
1123,7,200000,2
1124,7,250000,8
1125,7,50000,1
1126,7,100000,2
1127,7,250000,4
1128,7,150000,4
1129,7,100000,4
1130,7,100000,1
1131,7,50000,1
1132,7,100000,8
1133,7,150000,1
1134,7,250000,2
1135,7,200000,2
1136,7,150000,1
1137,7,150000,2
1138,7,50000,2
1139,7,50000,4
1140,7,150000,4
1141,7,150000,2
1142,7,100000,2
1143,7,100000,8
1144,7,250000,4
1145,7,50000,1
1146,7,250000,8
1147,7,50000,1
1148,7,200000,2
1149,7,200000,8
1150,7,200000,4
1151,7,250000,4
1152,7,150000,2
1153,7,50000,1
1154,7,100000,4
1155,7,250000,1
1156,7,200000,8
1157,7,50000,8
1158,7,150000,2
1159,7,250000,1
1160,7,250000,2
1161,7,200000,1
1162,7,50000,8
1163,7,50000,4
1164,7,100000,8
1165,7,100000,1
1166,7,200000,1
1167,7,250000,2
1168,7,100000,1
1169,7,200000,2
1170,7,200000,1
1171,7,100000,1
1172,7,200000,1
1173,7,100000,1
1174,7,100000,4
1175,7,50000,4
1176,7,150000,8
1177,7,150000,8
1178,7,200000,8
1179,7,100000,8
1180,7,200000,4
1181,7,50000,1
1182,7,100000,8
1183,7,250000,8
1184,7,250000,4
1185,7,200000,1
1186,7,250000,1
1187,7,200000,1
1188,7,200000,4
1189,7,200000,8
1190,7,150000,4
1191,7,250000,2
1192,7,50000,8
1193,7,150000,2
1194,7,50000,2
1195,7,100000,2
1196,7,100000,2
1197,7,250000,4
1198,7,50000,8
1199,7,100000,8
1200,7,150000,2
1201,7,200000,2
1202,7,50000,4
1203,7,50000,4
1204,7,50000,1
1205,7,200000,4
1206,7,250000,4
1207,7,200000,4
1208,7,150000,8
1209,7,100000,1
1210,7,100000,4
1211,7,100000,2
1212,7,100000,2
1213,7,150000,4
1214,7,50000,2
1215,7,100000,2
1216,7,150000,8
1217,7,50000,2
1218,7,250000,4
1219,7,200000,4
1220,7,100000,4
1221,7,150000,8
1222,7,250000,4
1223,7,150000,8
1224,7,150000,8
1225,7,50000,4
1226,7,200000,4
1227,7,200000,2
1228,7,100000,8
1229,7,150000,1
1230,7,200000,8
1231,7,200000,8
1232,7,50000,4
1233,7,50000,4
1234,7,250000,8
1235,7,100000,1
1236,7,150000,1
1237,7,200000,1
1238,7,150000,1
1239,7,100000,4
1240,7,150000,1
1241,7,250000,4
1242,7,50000,2
1243,7,100000,2
1244,7,150000,8
1245,7,100000,1
1246,7,200000,2
1247,7,100000,4
1248,7,250000,8
1249,7,250000,4
1250,7,250000,2
1251,7,100000,4
1252,7,100000,8
1253,7,150000,1
1254,7,100000,8
1255,7,50000,1
1256,7,100000,8
1257,7,150000,4
1258,7,250000,2
1259,7,250000,1
1260,7,200000,8
1261,7,100000,8
1262,7,150000,2
1263,7,200000,8
1264,7,250000,2
1265,7,200000,2
1266,7,50000,4
1267,7,200000,2
1268,7,200000,4
1269,7,150000,2
1270,7,100000,2
1271,7,50000,8
1272,7,150000,2
1273,7,50000,2
1274,7,100000,1
1275,7,100000,4
1276,7,150000,8
1277,7,100000,1
1278,7,100000,4
1279,7,150000,1
1280,7,50000,4
1281,7,200000,8
1282,7,200000,4
1283,7,50000,4
1284,7,200000,2
1285,7,150000,8
1286,7,50000,8
1287,7,150000,8
1288,7,150000,8
1289,7,250000,4
1290,7,50000,8
1291,7,100000,1
1292,7,50000,2
1293,7,50000,1
1294,7,250000,4
1295,7,250000,8
1296,7,250000,2
1297,7,150000,8
1298,7,100000,1
1299,7,150000,4
1300,7,250000,2
1301,7,50000,1
1302,7,150000,2
1303,7,150000,1
1304,7,100000,2
1305,7,250000,2
1306,7,200000,8
1307,7,50000,8
1308,7,200000,8
1309,7,150000,8
1310,7,200000,4
1311,7,150000,2
1312,7,150000,8
1313,7,50000,8
1314,7,150000,4
1315,7,150000,1
1316,7,200000,1
1317,7,200000,8
1318,7,50000,1
1319,7,100000,2
1320,7,50000,1
1321,7,250000,1
1322,7,200000,4
1323,7,200000,1
1324,7,100000,1
1325,7,50000,8
1326,7,250000,2
1327,7,150000,8
1328,7,250000,8
1329,7,250000,2
1330,7,250000,8
1331,7,100000,4
1332,7,100000,1
1333,7,250000,4
1334,7,200000,4
1335,7,200000,2
1336,7,250000,8
1337,7,50000,2
1338,7,150000,2
1339,7,250000,2
1340,7,100000,8
1341,7,150000,4
1342,7,250000,2
1343,7,50000,4
1344,7,50000,4
1345,7,200000,2
1346,7,100000,8
1347,7,50000,2
1348,7,150000,8
1349,7,200000,8
1350,7,150000,4
1351,7,100000,8
1352,7,150000,1
1353,7,200000,8
1354,7,250000,1
1355,7,150000,4
1356,7,150000,8
1357,7,100000,2
1358,8,200000,2
1359,8,50000,1
1360,8,100000,8
1361,8,200000,1
1362,8,200000,8
1363,8,150000,2
1364,8,50000,4
1365,8,250000,1
1366,8,200000,1
1367,8,50000,1
1368,8,100000,8
1369,8,200000,4
1370,8,100000,1
1371,8,150000,8
1372,8,250000,8
1373,8,250000,4
1374,8,150000,8
1375,8,250000,8
1376,8,250000,2
1377,8,150000,1
1378,8,50000,2
1379,8,50000,2
1380,8,150000,2
1381,8,100000,8
1382,8,250000,4
1383,8,100000,4
1384,8,100000,4
1385,8,100000,2
1386,8,100000,1
1387,8,100000,4
1388,8,50000,2
1389,8,200000,4
1390,8,150000,1
1391,8,100000,8
1392,8,50000,4
1393,8,150000,8
1394,8,250000,2
1395,8,150000,4
1396,8,150000,4
1397,8,50000,8
1398,8,50000,1
1399,8,100000,2
1400,8,50000,8
1401,8,200000,2
1402,8,200000,4
1403,8,200000,4
1404,8,100000,4
1405,8,150000,8
1406,8,200000,4
1407,8,50000,1
1408,8,50000,4
1409,8,200000,1
1410,8,150000,4
1411,8,200000,2
1412,8,50000,8
1413,8,250000,4
1414,8,50000,1
1415,8,250000,1
1416,8,250000,8
1417,8,200000,2
1418,8,150000,2
1419,8,250000,2
1420,8,250000,2
1421,8,200000,1
1422,8,250000,1
1423,8,50000,4
1424,8,50000,8
1425,8,200000,4
1426,8,50000,4
1427,8,100000,1
1428,8,200000,1
1429,8,50000,8
1430,8,50000,2
1431,8,200000,8
1432,8,50000,1
1433,8,100000,1
1434,8,150000,4
1435,8,200000,2
1436,8,50000,2
1437,8,150000,2
1438,8,50000,1
1439,8,200000,4
1440,8,200000,2
1441,8,50000,8
1442,8,250000,4
1443,8,100000,4
1444,8,50000,2
1445,8,150000,2
1446,8,100000,1
1447,8,50000,2
1448,8,200000,2
1449,8,150000,2
1450,8,50000,8
1451,8,50000,1
1452,8,250000,4
1453,8,200000,2
1454,8,100000,1
1455,8,150000,4
1456,8,150000,4
1457,8,250000,4
1458,8,100000,4
1459,8,250000,4
1460,8,150000,2
1461,8,50000,8
1462,8,250000,1
1463,8,100000,2
1464,8,50000,8
1465,8,50000,1
1466,8,100000,4
1467,8,50000,2
1468,8,150000,4
1469,8,100000,4
1470,8,250000,8
1471,8,50000,2
1472,8,150000,8
1473,8,150000,2
1474,8,200000,2
1475,8,100000,2
1476,8,100000,2
1477,8,50000,1
1478,8,100000,4
1479,8,150000,4
1480,8,50000,1
1481,8,250000,4
1482,8,100000,8
1483,8,200000,8
1484,8,150000,8
1485,8,200000,2
1486,8,200000,8
1487,8,50000,8
1488,8,100000,2
1489,8,200000,4
1490,8,200000,4
1491,8,100000,8
1492,8,100000,4
1493,8,100000,4
1494,8,50000,8
1495,8,150000,8
