job_id,arrival_time,mi,allocated_cores
448,76,50000,2
449,76,200000,4
367,76,200000,4
365,76,250000,8
447,76,250000,8
451,77,150000,2
450,77,100000,1
453,77,50000,4
371,77,50000,4
452,77,250000,8
370,77,250000,8
369,77,150000,2
368,77,100000,1
376,78,100000,8
377,78,150000,4
454,78,200000,1
373,78,150000,4
372,78,200000,1
375,78,50000,2
455,78,150000,4
374,78,250000,8
458,78,100000,8
459,78,150000,4
456,78,250000,8
457,78,50000,2
464,79,200000,4
463,79,100000,2
462,79,50000,1
461,79,250000,8
460,79,200000,2
381,79,100000,2
378,79,200000,2
379,79,250000,8
382,79,200000,4
380,79,50000,1
465,83,150000,8
383,83,150000,8
466,84,250000,4
384,84,250000,4
386,85,100000,8
468,85,100000,8
467,85,50000,1
385,85,50000,1
387,86,200000,4
470,86,150000,2
469,86,200000,4
388,86,150000,2
390,88,100000,4
471,88,250000,8
472,88,100000,4
389,88,250000,8
473,89,50000,1
475,89,150000,2
391,89,50000,1
392,89,200000,8
393,89,150000,2
474,89,200000,8
476,90,250000,4
477,90,50000,8
478,90,100000,8
479,90,200000,2
394,90,250000,4
397,90,200000,2
396,90,100000,8
395,90,50000,8
484,91,200000,2
482,91,50000,4
481,91,250000,8
480,91,150000,4
483,91,100000,1
485,91,150000,8
486,91,250000,4
400,91,50000,4
404,91,250000,4
403,91,150000,8
402,91,200000,2
401,91,100000,1
399,91,250000,8
398,91,150000,4
489,92,200000,1
488,92,100000,4
487,92,50000,8
409,92,250000,2
408,92,150000,8
405,92,50000,8
406,92,100000,4
407,92,200000,1
490,92,150000,8
491,92,250000,2
574,93,250000,2
492,93,250000,2
493,94,100000,8
575,94,100000,8
577,94,200000,4
576,94,50000,1
578,94,150000,2
494,94,50000,1
495,94,200000,4
496,94,150000,2
499,95,150000,1
583,95,250000,8
582,95,200000,2
498,95,50000,4
580,95,50000,4
579,95,250000,8
497,95,250000,8
581,95,150000,1
501,95,250000,8
500,95,200000,2
585,96,150000,8
589,96,100000,1
588,96,50000,4
587,96,200000,2
586,96,250000,1
584,96,100000,4
502,96,100000,4
503,96,150000,8
505,96,200000,2
506,96,50000,4
507,96,100000,1
508,96,200000,8
504,96,250000,1
590,96,200000,8
592,97,250000,8
591,97,150000,2
593,97,50000,4
594,97,100000,1
595,97,200000,8
510,97,250000,8
513,97,200000,8
512,97,100000,1
511,97,50000,4
509,97,150000,2
598,98,50000,8
596,98,150000,2
597,98,250000,4
599,98,200000,2
520,98,50000,8
601,98,250000,1
600,98,150000,4
519,98,250000,1
518,98,150000,4
517,98,200000,2
522,98,100000,1
515,98,250000,4
516,98,50000,8
604,98,100000,1
603,98,200000,2
602,98,50000,8
514,98,150000,2
521,98,200000,2
605,99,150000,4
523,99,150000,4
606,100,250000,8
524,100,250000,8
525,103,50000,1
607,103,50000,1
527,106,150000,8
528,106,100000,4
609,106,150000,8
608,106,200000,2
526,106,200000,2
610,106,100000,4
611,107,250000,8
613,107,200000,4
612,107,50000,2
531,107,200000,4
530,107,50000,2
529,107,250000,8
535,108,50000,4
534,108,250000,8
533,108,150000,2
532,108,100000,1
614,108,100000,1
615,108,150000,2
616,108,250000,8
617,108,50000,4
623,109,150000,4
620,109,250000,8
541,109,150000,4
540,109,100000,8
539,109,50000,2
538,109,250000,8
536,109,200000,1
622,109,100000,8
618,109,200000,1
621,109,50000,2
537,109,150000,4
619,109,150000,4
543,110,250000,8
542,110,200000,2
544,110,50000,1
546,110,200000,4
624,110,200000,2
625,110,250000,8
626,110,50000,1
627,110,100000,2
628,110,200000,4
545,110,100000,2
547,114,150000,8
629,114,150000,8
630,115,250000,4
548,115,250000,4
632,116,100000,8
550,116,100000,8
631,116,50000,1
549,116,50000,1
633,117,200000,4
552,117,150000,2
551,117,200000,4
634,117,150000,2
636,119,100000,4
553,119,250000,8
554,119,100000,4
635,119,250000,8
638,120,200000,8
556,120,200000,8
557,120,150000,2
637,120,50000,1
555,120,50000,1
639,120,150000,2
560,121,100000,8
559,121,50000,8
558,121,250000,4
643,121,200000,2
642,121,100000,8
641,121,50000,8
640,121,250000,4
561,121,200000,2
646,122,50000,4
647,122,100000,1
644,122,150000,4
648,122,200000,2
645,122,250000,8
562,122,150000,4
568,122,250000,4
567,122,150000,8
566,122,200000,2
565,122,100000,1
564,122,50000,4
563,122,250000,8
649,122,150000,8
650,122,250000,4
652,123,100000,4
653,123,200000,1
654,123,150000,8
655,123,250000,2
651,123,50000,8
571,123,200000,1
572,123,150000,8
573,123,250000,2
570,123,100000,4
569,123,50000,8
738,124,250000,2
656,124,250000,2
657,125,100000,8
742,125,150000,2
741,125,200000,4
739,125,100000,8
740,125,50000,1
659,125,200000,4
658,125,50000,1
660,125,150000,2
747,126,250000,8
744,126,50000,4
743,126,250000,8
662,126,50000,4
661,126,250000,8
746,126,200000,2
663,126,150000,1
745,126,150000,1
664,126,200000,2
665,126,250000,8
669,127,200000,2
670,127,50000,4
671,127,100000,1
666,127,100000,4
672,127,200000,8
668,127,250000,1
667,127,150000,8
754,127,200000,8
753,127,100000,1
752,127,50000,4
751,127,200000,2
750,127,250000,1
749,127,150000,8
748,127,100000,4
757,128,50000,4
758,128,100000,1
759,128,200000,8
755,128,150000,2
756,128,250000,8
673,128,150000,2
676,128,100000,1
674,128,250000,8
675,128,50000,4
677,128,200000,8
678,129,150000,2
679,129,250000,4
680,129,50000,8
681,129,200000,2
682,129,150000,4
683,129,250000,1
684,129,50000,8
685,129,200000,2
686,129,100000,1
762,129,50000,8
763,129,200000,2
764,129,150000,4
765,129,250000,1
766,129,50000,8
767,129,200000,2
768,129,100000,1
760,129,150000,2
761,129,250000,4
769,130,150000,4
687,130,150000,4
688,131,250000,8
770,131,250000,8
771,134,50000,1
689,134,50000,1
691,137,150000,8
773,137,150000,8
774,137,100000,4
692,137,100000,4
690,137,200000,2
772,137,200000,2
775,138,250000,8
777,138,200000,4
776,138,50000,2
693,138,250000,8
695,138,200000,4
694,138,50000,2
699,139,50000,4
698,139,250000,8
696,139,100000,1
697,139,150000,2
779,139,150000,2
780,139,250000,8
781,139,50000,4
778,139,100000,1
705,140,150000,4
700,140,200000,1
701,140,150000,4
702,140,250000,8
703,140,50000,2
704,140,100000,8
784,140,250000,8
783,140,150000,4
782,140,200000,1
785,140,50000,2
786,140,100000,8
787,140,150000,4
708,141,50000,1
791,141,100000,2
792,141,200000,4
788,141,200000,2
706,141,200000,2
789,141,250000,8
790,141,50000,1
709,141,100000,2
710,141,200000,4
707,141,250000,8
793,145,150000,8
711,145,150000,8
712,146,250000,4
794,146,250000,4
714,147,100000,8
795,147,50000,1
713,147,50000,1
796,147,100000,8
797,148,200000,4
715,148,200000,4
798,148,150000,2
716,148,150000,2
799,150,250000,8
717,150,250000,8
718,150,100000,4
800,150,100000,4
801,151,50000,1
802,151,200000,8
803,151,150000,2
719,151,50000,1
720,151,200000,8
721,151,150000,2
722,152,250000,4
723,152,50000,8
725,152,200000,2
807,152,200000,2
806,152,100000,8
805,152,50000,8
804,152,250000,4
724,152,100000,8
810,153,50000,4
809,153,250000,8
808,153,150000,4
811,153,100000,1
732,153,250000,4
812,153,200000,2
731,153,150000,8
730,153,200000,2
729,153,100000,1
728,153,50000,4
727,153,250000,8
726,153,150000,4
814,153,250000,4
813,153,150000,8
816,154,100000,4
817,154,200000,1
818,154,150000,8
819,154,250000,2
815,154,50000,8
736,154,150000,8
735,154,200000,1
734,154,100000,4
733,154,50000,8
737,154,250000,2
902,155,250000,2
820,155,250000,2
903,156,100000,8
904,156,50000,1
906,156,150000,2
905,156,200000,4
824,156,150000,2
823,156,200000,4
822,156,50000,1
821,156,100000,8
907,157,250000,8
908,157,50000,4
909,157,150000,1
910,157,200000,2
911,157,250000,8
829,157,250000,8
828,157,200000,2
827,157,150000,1
826,157,50000,4
825,157,250000,8
918,158,200000,8
916,158,50000,4
915,158,200000,2
914,158,250000,1
917,158,100000,1
913,158,150000,8
912,158,100000,4
830,158,100000,4
831,158,150000,8
832,158,250000,1
833,158,200000,2
834,158,50000,4
835,158,100000,1
836,158,200000,8
839,159,50000,4
919,159,150000,2
837,159,150000,2
840,159,100000,1
923,159,200000,8
920,159,250000,8
841,159,200000,8
922,159,100000,1
838,159,250000,8
921,159,50000,4
847,160,250000,1
932,160,100000,1
924,160,150000,2
927,160,200000,2
926,160,50000,8
846,160,150000,4
928,160,150000,4
929,160,250000,1
930,160,50000,8
931,160,200000,2
842,160,150000,2
843,160,250000,4
844,160,50000,8
850,160,100000,1
849,160,200000,2
845,160,200000,2
925,160,250000,4
848,160,50000,8
933,161,150000,4
851,161,150000,4
852,162,250000,8
934,162,250000,8
853,165,50000,1
935,165,50000,1
937,168,150000,8
856,168,100000,4
855,168,150000,8
854,168,200000,2
938,168,100000,4
936,168,200000,2
940,169,50000,2
858,169,50000,2
859,169,200000,4
941,169,200000,4
939,169,250000,8
857,169,250000,8
945,170,50000,4
943,170,150000,2
860,170,100000,1
861,170,150000,2
862,170,250000,8
863,170,50000,4
942,170,100000,1
944,170,250000,8
946,171,200000,1
868,171,100000,8
947,171,150000,4
867,171,50000,2
864,171,200000,1
865,171,150000,4
869,171,150000,4
951,171,150000,4
950,171,100000,8
949,171,50000,2
948,171,250000,8
866,171,250000,8
870,172,200000,2
874,172,200000,4
872,172,50000,1
873,172,100000,2
956,172,200000,4
955,172,100000,2
954,172,50000,1
953,172,250000,8
952,172,200000,2
871,172,250000,8
957,176,150000,8
875,176,150000,8
876,177,250000,4
958,177,250000,4
959,178,50000,1
878,178,100000,8
877,178,50000,1
960,178,100000,8
961,179,200000,4
962,179,150000,2
879,179,200000,4
880,179,150000,2
963,181,250000,8
964,181,100000,4
882,181,100000,4
881,181,250000,8
965,182,50000,1
967,182,150000,2
885,182,150000,2
884,182,200000,8
883,182,50000,1
966,182,200000,8
968,183,250000,4
969,183,50000,8
970,183,100000,8
971,183,200000,2
889,183,200000,2
888,183,100000,8
886,183,250000,4
887,183,50000,8
977,184,150000,8
973,184,250000,8
974,184,50000,4
975,184,100000,1
972,184,150000,4
976,184,200000,2
896,184,250000,4
895,184,150000,8
894,184,200000,2
893,184,100000,1
892,184,50000,4
891,184,250000,8
890,184,150000,4
978,184,250000,4
980,185,100000,4
981,185,200000,1
982,185,150000,8
983,185,250000,2
979,185,50000,8
897,185,50000,8
900,185,150000,8
898,185,100000,4
901,185,250000,2
899,185,200000,1
984,186,250000,2
1066,186,250000,2
985,187,100000,8
986,187,50000,1
987,187,200000,4
988,187,150000,2
1070,187,150000,2
1069,187,200000,4
1068,187,50000,1
1067,187,100000,8
1071,188,250000,8
1073,188,150000,1
1072,188,50000,4
1075,188,250000,8
1074,188,200000,2
989,188,250000,8
993,188,250000,8
992,188,200000,2
991,188,150000,1
990,188,50000,4
995,189,150000,8
994,189,100000,4
996,189,250000,1
998,189,50000,4
1081,189,100000,1
1080,189,50000,4
1079,189,200000,2
1078,189,250000,1
1077,189,150000,8
1076,189,100000,4
1082,189,200000,8
997,189,200000,2
999,189,100000,1
1000,189,200000,8
1001,190,150000,2
1002,190,250000,8
1003,190,50000,4
1004,190,100000,1
1005,190,200000,8
1083,190,150000,2
1084,190,250000,8
1085,190,50000,4
1086,190,100000,1
1087,190,200000,8
1014,191,100000,1
1006,191,150000,2
1088,191,150000,2
1089,191,250000,4
1090,191,50000,8
1007,191,250000,4
1092,191,150000,4
1093,191,250000,1
1094,191,50000,8
1095,191,200000,2
1096,191,100000,1
1013,191,200000,2
1012,191,50000,8
1091,191,200000,2
1008,191,50000,8
1009,191,200000,2
1010,191,150000,4
1011,191,250000,1
1015,192,150000,4
1097,192,150000,4
1098,193,250000,8
1016,193,250000,8
1017,196,50000,1
1099,196,50000,1
1020,199,100000,4
1019,199,150000,8
1101,199,150000,8
1102,199,100000,4
1018,199,200000,2
1100,199,200000,2
1103,200,250000,8
1105,200,200000,4
1023,200,200000,4
1104,200,50000,2
1022,200,50000,2
1021,200,250000,8
1025,201,150000,2
1024,201,100000,1
1027,201,50000,4
1026,201,250000,8
1106,201,100000,1
1107,201,150000,2
1108,201,250000,8
1109,201,50000,4
1115,202,150000,4
1028,202,200000,1
1029,202,150000,4
1030,202,250000,8
1031,202,50000,2
1032,202,100000,8
1033,202,150000,4
1114,202,100000,8
1112,202,250000,8
1111,202,150000,4
1113,202,50000,2
1110,202,200000,1
1038,203,200000,4
1037,203,100000,2
1036,203,50000,1
1035,203,250000,8
1034,203,200000,2
1120,203,200000,4
1119,203,100000,2
1118,203,50000,1
1117,203,250000,8
1116,203,200000,2
1039,207,150000,8
1121,207,150000,8
1122,208,250000,4
1040,208,250000,4
1041,209,50000,1
1124,209,100000,8
1123,209,50000,1
1042,209,100000,8
1044,210,150000,2
1125,210,200000,4
1126,210,150000,2
1043,210,200000,4
1128,212,100000,4
1045,212,250000,8
1046,212,100000,4
1127,212,250000,8
1130,213,200000,8
1131,213,150000,2
1047,213,50000,1
1048,213,200000,8
1049,213,150000,2
1129,213,50000,1
1050,214,250000,4
1051,214,50000,8
1053,214,200000,2
1135,214,200000,2
1134,214,100000,8
1133,214,50000,8
1132,214,250000,4
1052,214,100000,8
1138,215,50000,4
1137,215,250000,8
1136,215,150000,4
1140,215,200000,2
1139,215,100000,1
1142,215,250000,4
1060,215,250000,4
1059,215,150000,8
1058,215,200000,2
1057,215,100000,1
1056,215,50000,4
1055,215,250000,8
1054,215,150000,4
1141,215,150000,8
1144,216,100000,4
1145,216,200000,1
1146,216,150000,8
1143,216,50000,8
1147,216,250000,2
1062,216,100000,4
1064,216,150000,8
1063,216,200000,1
1065,216,250000,2
1061,216,50000,8
1230,217,250000,2
1148,217,250000,2
1149,218,100000,8
1234,218,150000,2
1233,218,200000,4
1231,218,100000,8
1232,218,50000,1
1151,218,200000,4
1150,218,50000,1
1152,218,150000,2
1237,219,150000,1
1236,219,50000,4
1235,219,250000,8
1154,219,50000,4
1153,219,250000,8
1239,219,250000,8
1155,219,150000,1
1238,219,200000,2
1157,219,250000,8
1156,219,200000,2
1161,220,200000,2
1160,220,250000,1
1159,220,150000,8
1158,220,100000,4
1164,220,200000,8
1163,220,100000,1
1162,220,50000,4
1246,220,200000,8
1245,220,100000,1
1244,220,50000,4
1243,220,200000,2
1242,220,250000,1
1241,220,150000,8
1240,220,100000,4
1247,221,150000,2
1250,221,100000,1
1251,221,200000,8
1248,221,250000,8
1249,221,50000,4
1165,221,150000,2
1166,221,250000,8
1167,221,50000,4
1168,221,100000,1
1169,221,200000,8
1255,222,200000,2
1172,222,50000,8
1173,222,200000,2
1174,222,150000,4
1175,222,250000,1
1176,222,50000,8
1177,222,200000,2
1252,222,150000,2
1253,222,250000,4
1254,222,50000,8
1256,222,150000,4
1258,222,50000,8
1171,222,250000,4
1259,222,200000,2
1260,222,100000,1
1178,222,100000,1
1257,222,250000,1
1170,222,150000,2
1261,223,150000,4
1179,223,150000,4
1262,224,250000,8
1180,224,250000,8
1263,227,50000,1
1181,227,50000,1
1183,230,150000,8
1264,230,200000,2
1265,230,150000,8
1182,230,200000,2
1184,230,100000,4
1266,230,100000,4
1186,231,50000,2
1268,231,50000,2
1269,231,200000,4
1187,231,200000,4
1185,231,250000,8
1267,231,250000,8
1271,232,150000,2
1270,232,100000,1
1273,232,50000,4
1191,232,50000,4
1272,232,250000,8
1190,232,250000,8
1189,232,150000,2
1188,232,100000,1
1196,233,100000,8
1197,233,150000,4
1274,233,200000,1
1193,233,150000,4
1192,233,200000,1
1195,233,50000,2
1275,233,150000,4
1194,233,250000,8
1278,233,100000,8
1279,233,150000,4
1276,233,250000,8
1277,233,50000,2
1284,234,200000,4
1283,234,100000,2
1282,234,50000,1
1281,234,250000,8
1280,234,200000,2
1201,234,100000,2
1198,234,200000,2
1199,234,250000,8
1202,234,200000,4
1200,234,50000,1
1285,238,150000,8
1203,238,150000,8
1286,239,250000,4
1204,239,250000,4
1206,240,100000,8
1288,240,100000,8
1287,240,50000,1
1205,240,50000,1
1207,241,200000,4
1290,241,150000,2
1289,241,200000,4
1208,241,150000,2
1210,243,100000,4
1291,243,250000,8
1292,243,100000,4
1209,243,250000,8
1293,244,50000,1
1295,244,150000,2
1211,244,50000,1
1212,244,200000,8
1213,244,150000,2
1294,244,200000,8
1296,245,250000,4
1297,245,50000,8
1298,245,100000,8
1299,245,200000,2
1214,245,250000,4
1217,245,200000,2
1216,245,100000,8
1215,245,50000,8
1305,246,150000,8
1303,246,100000,1
1302,246,50000,4
1300,246,150000,4
1304,246,200000,2
1306,246,250000,4
1301,246,250000,8
1221,246,100000,1
1224,246,250000,4
1223,246,150000,8
1218,246,150000,4
1222,246,200000,2
1219,246,250000,8
1220,246,50000,4
1309,247,200000,1
1308,247,100000,4
1307,247,50000,8
1228,247,150000,8
1229,247,250000,2
1225,247,50000,8
1226,247,100000,4
1227,247,200000,1
1310,247,150000,8
1311,247,250000,2
1394,248,250000,2
1312,248,250000,2
1313,249,100000,8
1398,249,150000,2
1397,249,200000,4
1396,249,50000,1
1395,249,100000,8
1315,249,200000,4
1314,249,50000,1
1316,249,150000,2
1403,250,250000,8
1402,250,200000,2
1401,250,150000,1
1400,250,50000,4
1399,250,250000,8
1318,250,50000,4
1317,250,250000,8
1319,250,150000,1
1321,250,250000,8
1320,250,200000,2
1326,251,50000,4
1327,251,100000,1
1328,251,200000,8
1323,251,150000,8
1322,251,100000,4
1404,251,100000,4
1325,251,200000,2
1405,251,150000,8
1407,251,200000,2
1408,251,50000,4
1409,251,100000,1
1410,251,200000,8
1406,251,250000,1
1324,251,250000,1
1329,252,150000,2
1415,252,200000,8
1414,252,100000,1
1413,252,50000,4
1330,252,250000,8
1411,252,150000,2
1331,252,50000,4
1332,252,100000,1
1333,252,200000,8
1412,252,250000,8
1416,253,150000,2
1417,253,250000,4
1418,253,50000,8
1419,253,200000,2
1420,253,150000,4
1421,253,250000,1
1422,253,50000,8
1423,253,200000,2
1334,253,150000,2
1335,253,250000,4
1336,253,50000,8
1337,253,200000,2
1338,253,150000,4
1339,253,250000,1
1340,253,50000,8
1341,253,200000,2
1342,253,100000,1
1424,253,100000,1
1425,254,150000,4
1343,254,150000,4
1344,255,250000,8
1426,255,250000,8
1427,258,50000,1
1345,258,50000,1
1428,261,200000,2
1429,261,150000,8
1430,261,100000,4
1346,261,200000,2
1347,261,150000,8
1348,261,100000,4
1349,262,250000,8
1351,262,200000,4
1432,262,50000,2
1431,262,250000,8
1350,262,50000,2
1433,262,200000,4
1435,263,150000,2
1434,263,100000,1
1437,263,50000,4
1352,263,100000,1
1353,263,150000,2
1354,263,250000,8
1355,263,50000,4
1436,263,250000,8
1439,264,150000,4
1361,264,150000,4
1360,264,100000,8
1359,264,50000,2
1358,264,250000,8
1357,264,150000,4
1443,264,150000,4
1442,264,100000,8
1441,264,50000,2
1440,264,250000,8
1356,264,200000,1
1438,264,200000,1
1362,265,200000,2
1363,265,250000,8
1364,265,50000,1
1365,265,100000,2
1366,265,200000,4
1444,265,200000,2
1445,265,250000,8
1446,265,50000,1
1447,265,100000,2
1448,265,200000,4
1367,269,150000,8
1449,269,150000,8
1368,270,250000,4
1450,270,250000,4
1369,271,50000,1
1451,271,50000,1
1452,271,100000,8
1370,271,100000,8
1453,272,200000,4
1454,272,150000,2
1372,272,150000,2
1371,272,200000,4
1455,274,250000,8
1374,274,100000,4
1373,274,250000,8
1456,274,100000,4
1376,275,200000,8
1458,275,200000,8
1457,275,50000,1
1375,275,50000,1
1377,275,150000,2
1459,275,150000,2
1378,276,250000,4
1379,276,50000,8
1380,276,100000,8
1381,276,200000,2
1460,276,250000,4
1463,276,200000,2
1462,276,100000,8
1461,276,50000,8
1470,277,250000,4
1467,277,100000,1
1466,277,50000,4
1465,277,250000,8
1464,277,150000,4
1468,277,200000,2
1469,277,150000,8
1382,277,150000,4
1388,277,250000,4
1387,277,150000,8
1386,277,200000,2
1385,277,100000,1
1384,277,50000,4
1383,277,250000,8
1392,278,150000,8
1391,278,200000,1
1390,278,100000,4
1389,278,50000,8
1393,278,250000,2
1471,278,50000,8
1472,278,100000,4
1473,278,200000,1
1474,278,150000,8
1475,278,250000,2
1558,279,250000,2
1476,279,250000,2
1477,280,100000,8
1562,280,150000,2
1561,280,200000,4
1560,280,50000,1
1559,280,100000,8
1479,280,200000,4
1478,280,50000,1
1480,280,150000,2
1567,281,250000,8
1566,281,200000,2
1565,281,150000,1
1564,281,50000,4
1563,281,250000,8
1482,281,50000,4
1481,281,250000,8
1483,281,150000,1
1485,281,250000,8
1484,281,200000,2
