job_id,arrival_time,mi,allocated_cores
228,384,65,1
229,390,783,1
230,398,288,1
231,399,241,1
232,402,663,1
233,404,246,1
234,409,666,1
235,415,517,1
236,420,424,1
237,424,555,1
238,425,287,1
239,431,707,1
240,433,415,1
241,434,361,1
242,435,829,1
243,439,925,1
244,439,46,1
245,442,233,1
246,447,349,1
247,449,815,1
248,453,985,1
249,454,969,1
250,457,905,1
251,457,297,1
252,458,992,1
253,462,249,1
254,464,106,1
255,468,951,1
256,472,233,1
257,477,690,1
258,479,58,1
259,481,731,1
260,485,882,1
261,487,272,1
262,489,379,1
263,491,374,1
264,495,749,1
265,499,238,1
266,500,172,1
267,505,449,1
268,510,304,1
269,518,839,1
270,521,238,1
271,524,502,1
272,527,943,1
273,533,634,1
274,534,867,1
275,535,940,1
276,536,751,1
277,536,700,1
278,538,968,1
279,540,994,1
280,544,452,1
281,545,71,1
282,547,293,1
283,551,152,1
284,552,417,1
285,556,131,1
286,559,604,1
287,560,383,1
288,562,895,1
289,566,968,1
290,570,547,1
291,572,275,1
292,575,592,1
293,582,897,1
294,585,407,1
295,592,552,1
296,597,272,1
297,598,455,1
298,600,402,1
299,603,248,1
300,609,897,1
301,616,407,1
302,617,552,1
303,625,272,1
304,629,455,1
305,632,402,1
306,639,248,1
307,642,506,1
308,644,310,1
309,648,373,1
310,651,525,1
311,653,751,1
312,655,334,1
313,659,924,1
314,664,862,1
315,666,49,1
316,668,254,1
317,671,446,1
318,675,105,1
319,678,348,1
320,680,740,1
321,681,681,1
322,687,622,1
323,693,711,1
324,703,205,1
325,704,342,1
326,708,676,1
327,711,879,1
328,717,544,1
329,724,283,1
330,727,30,1
331,731,710,1
332,737,8,1
333,741,373,1
334,742,531,1
335,747,922,1
336,750,89,1
337,756,406,1
338,760,24,1
339,762,343,1
340,766,622,1
341,767,279,1
342,774,210,1
343,775,116,1
344,781,577,1
345,787,695,1
346,790,672,1
347,793,949,1
348,796,3,1
349,800,647,1
350,802,600,1
351,807,589,1
352,812,963,1
353,812,17,1
354,817,696,1
355,826,814,1
356,830,510,1
357,834,334,1
358,838,791,1
359,840,97,1
360,846,442,1
361,848,520,1
362,850,694,1
363,852,91,1
364,854,228,1
365,859,410,1
366,860,623,1
367,864,887,1
368,867,619,1
369,873,133,1
370,876,981,1
371,879,872,1
372,882,503,1
373,887,922,1
374,892,541,1
375,899,923,1
376,903,830,1
377,913,968,1
378,915,920,1
379,918,36,1
380,921,175,1
381,924,389,1
382,929,952,1
383,930,300,1
384,932,160,1
385,934,886,1
386,934,446,1
387,939,908,1
388,943,160,1
389,946,661,1
390,951,440,1
391,955,76,1
392,961,696,1
393,965,247,1
394,969,40,1
395,973,60,1
396,977,61,1
397,986,908,1
398,989,740,1
399,995,898,1
400,1004,696,1
401,1009,247,1
402,1015,40,1
403,1020,60,1
404,1025,61,1
405,1033,908,1
406,1037,740,1
407,1042,898,1
408,1046,673,1
409,1049,529,1
410,1052,304,1
411,1059,998,1
412,1062,362,1
413,1065,471,1
414,1069,378,1
415,1074,980,1
416,1076,175,1
417,1077,328,1
418,1084,680,1
419,1091,63,1
420,1101,607,1
421,1106,478,1
422,1114,284,1
423,1122,238,1
424,1128,515,1
425,1132,368,1
426,1136,457,1
427,1139,337,1
428,1140,970,1
429,1145,133,1
430,1151,97,1
431,1156,343,1
432,1161,591,1
433,1165,659,1
434,1166,397,1
435,1173,999,1
436,1175,352,1
437,1182,721,1
438,1188,638,1
439,1190,813,1
440,1196,976,1
441,1201,890,1
442,1208,765,1
443,1213,698,1
444,1217,335,1
445,1222,148,1
446,1232,63,1
447,1238,242,1
448,1242,432,1
449,1249,522,1
450,1252,773,1
451,1254,959,1
452,1256,117,1
453,1262,107,1
454,1264,590,1
455,1269,745,1
456,1272,848,1
457,1278,936,1
458,1280,983,1
459,1284,400,1
460,1288,380,1
461,1292,148,1
462,1300,685,1
463,1307,657,1
464,1318,862,1
465,1321,97,1
466,1325,498,1
467,1326,581,1
468,1330,242,1
469,1335,169,1
470,1336,860,1
471,1338,59,1
472,1340,471,1
473,1345,116,1
474,1350,457,1
475,1355,980,1
476,1362,424,1
477,1370,857,1
478,1374,117,1
479,1380,271,1
480,1384,404,1
481,1394,400,1
482,1397,671,1
483,1405,345,1
484,1410,714,1
485,1417,639,1
486,1420,399,1
487,1428,432,1
488,1430,615,1
489,1431,70,1
490,1435,822,1
491,1439,653,1
492,1443,726,1
493,1447,537,1
494,1453,110,1
495,1457,405,1
496,1469,405,1
497,1470,321,1
498,1476,30,1
499,1479,737,1
500,1488,696,1
501,1493,247,1
502,1499,40,1
503,1504,60,1
504,1509,61,1
505,1517,908,1
506,1521,740,1
507,1526,898,1
508,1530,673,1
509,1533,529,1
510,1536,304,1
511,1543,998,1
512,1546,362,1
513,1549,471,1
514,1553,378,1
515,1558,980,1
516,1560,175,1
517,1561,328,1
518,1568,680,1
519,1575,63,1
520,1585,607,1
521,1590,478,1
522,1598,284,1
523,1606,238,1
524,1612,515,1
525,1616,368,1
526,1620,457,1
527,1623,337,1
528,1624,970,1
529,1629,133,1
530,1635,97,1
531,1640,343,1
532,1645,591,1
533,1649,659,1
534,1650,397,1
535,1657,999,1
536,1659,352,1
537,1666,721,1
538,1672,638,1
539,1674,813,1
540,1680,976,1
541,1685,890,1
542,1692,765,1
543,1697,698,1
544,1701,335,1
545,1706,148,1
546,1716,63,1
547,1722,242,1
548,1726,432,1
549,1733,522,1
550,1736,773,1
551,1738,959,1
552,1740,117,1
553,1746,107,1
554,1748,590,1
555,1753,745,1
556,1756,848,1
557,1762,936,1
558,1764,983,1
559,1768,400,1
560,1772,380,1
561,1776,148,1
562,1784,685,1
563,1791,657,1
564,1802,862,1
565,1805,97,1
566,1809,498,1
567,1810,581,1
568,1814,242,1
569,1819,169,1
570,1820,860,1
571,1822,59,1
572,1824,471,1
573,1829,116,1
574,1834,457,1
575,1839,980,1
576,1846,424,1
577,1854,857,1
578,1858,117,1
579,1864,271,1
580,1868,404,1
581,1878,400,1
582,1881,671,1
583,1889,345,1
584,1894,714,1
585,1901,639,1
586,1904,399,1
587,1912,432,1
588,1914,615,1
589,1915,70,1
590,1919,822,1
591,1923,653,1
592,1927,726,1
593,1931,537,1
594,1937,110,1
595,1941,405,1
596,1953,405,1
597,1954,321,1
598,1960,30,1
599,1963,737,1
600,1969,897,1
601,1976,407,1
602,1977,552,1
603,1985,272,1
604,1989,455,1
605,1992,402,1
606,1999,248,1
607,2002,506,1
608,2004,310,1
609,2008,373,1
610,2011,525,1
611,2013,751,1
612,2015,334,1
613,2019,924,1
614,2024,862,1
615,2026,49,1
616,2028,254,1
617,2031,446,1
618,2035,105,1
619,2038,348,1
620,2040,740,1
621,2041,681,1
622,2047,622,1
623,2053,711,1
624,2063,205,1
625,2064,342,1
626,2068,676,1
627,2071,879,1
628,2077,544,1
629,2084,283,1
630,2087,30,1
631,2091,710,1
632,2097,8,1
633,2101,373,1
634,2102,531,1
635,2107,922,1
636,2110,89,1
637,2116,406,1
638,2120,24,1
639,2122,343,1
640,2126,622,1
641,2127,279,1
642,2134,210,1
643,2135,116,1
644,2141,577,1
645,2147,695,1
646,2150,672,1
647,2153,949,1
648,2156,3,1
649,2160,647,1
650,2162,600,1
651,2167,589,1
652,2172,963,1
653,2172,17,1
654,2177,696,1
655,2186,814,1
656,2190,510,1
657,2194,334,1
658,2198,791,1
659,2200,97,1
660,2206,442,1
661,2208,520,1
662,2210,694,1
663,2212,91,1
664,2214,228,1
665,2219,410,1
666,2220,623,1
667,2224,887,1
668,2227,619,1
669,2233,133,1
670,2236,981,1
671,2239,872,1
672,2242,503,1
673,2247,922,1
674,2252,541,1
675,2259,923,1
676,2263,830,1
677,2273,968,1
678,2275,920,1
679,2278,36,1
680,2281,175,1
681,2284,389,1
682,2289,952,1
683,2290,300,1
684,2292,160,1
685,2294,886,1
686,2294,446,1
687,2299,908,1
688,2303,160,1
689,2306,661,1
690,2311,440,1
691,2315,76,1
692,2321,696,1
693,2325,247,1
694,2329,40,1
695,2333,60,1
696,2337,61,1
697,2346,908,1
698,2349,740,1
699,2355,898,1
700,2360,185,1
701,2366,401,1
702,2368,929,1
703,2368,100,1
704,2375,945,1
705,2378,869,1
706,2381,454,1
707,2382,327,1
708,2388,233,1
709,2389,614,1
710,2392,33,1
711,2395,16,1
712,2397,429,1
713,2399,68,1
714,2401,252,1
715,2403,221,1
716,2406,253,1
717,2409,131,1
718,2412,12,1
719,2413,115,1
720,2414,618,1
721,2416,974,1
722,2420,990,1
723,2424,409,1
724,2426,163,1
725,2427,639,1
726,2428,490,1
727,2432,989,1
728,2435,65,1
729,2441,783,1
730,2449,288,1
731,2450,241,1
732,2453,663,1
733,2455,246,1
734,2460,666,1
735,2466,517,1
736,2471,424,1
737,2475,555,1
738,2476,287,1
739,2482,707,1
740,2484,415,1
741,2485,361,1
742,2486,829,1
743,2490,925,1
744,2490,46,1
745,2493,233,1
746,2498,349,1
747,2500,815,1
748,2504,985,1
749,2505,969,1
750,2508,905,1
751,2508,297,1
752,2509,992,1
753,2513,249,1
754,2515,106,1
755,2519,951,1
756,2523,233,1
757,2528,690,1
758,2530,58,1
759,2532,731,1
760,2536,882,1
761,2538,272,1
762,2540,379,1
763,2542,374,1
764,2546,749,1
765,2550,238,1
766,2551,172,1
767,2556,449,1
768,2561,304,1
769,2569,839,1
770,2572,238,1
771,2575,502,1
772,2578,943,1
773,2584,634,1
774,2585,867,1
775,2586,940,1
776,2587,751,1
777,2587,700,1
778,2589,968,1
779,2591,994,1
780,2595,452,1
781,2596,71,1
782,2598,293,1
783,2602,152,1
784,2603,417,1
785,2607,131,1
786,2610,604,1
787,2611,383,1
788,2613,895,1
789,2617,968,1
790,2621,547,1
791,2623,275,1
792,2626,592,1
793,2633,897,1
794,2636,407,1
795,2643,552,1
796,2648,272,1
797,2649,455,1
798,2651,402,1
799,2654,248,1
800,2657,407,1
801,2659,232,1
802,2664,132,1
803,2665,53,1
804,2665,726,1
805,2665,11,1
806,2672,771,1
807,2673,147,1
808,2676,80,1
809,2679,90,1
810,2684,672,1
811,2686,245,1
812,2688,421,1
813,2688,557,1
814,2689,861,1
815,2692,727,1
816,2693,270,1
817,2695,131,1
818,2696,55,1
819,2696,302,1
820,2697,262,1
821,2698,456,1
822,2699,683,1
823,2700,696,1
824,2705,284,1
825,2706,380,1
826,2707,181,1
827,2708,789,1
828,2708,57,1
829,2710,697,1
830,2711,779,1
831,2714,777,1
832,2714,259,1
833,2716,374,1
834,2717,588,1
835,2718,273,1
836,2720,371,1
837,2723,197,1
838,2724,460,1
839,2728,45,1
840,2733,800,1
841,2737,77,1
842,2738,519,1
843,2740,307,1
844,2742,578,1
845,2744,959,1
846,2747,646,1
847,2750,35,1
848,2752,430,1
849,2755,510,1
850,2757,536,1
851,2757,681,1
852,2761,278,1
853,2767,129,1
854,2769,393,1
855,2770,956,1
856,2771,187,1
857,2773,904,1
858,2775,544,1
859,2776,457,1
860,2778,882,1
861,2782,459,1
862,2783,724,1
863,2785,399,1
864,2786,904,1
865,2787,690,1
866,2789,700,1
867,2790,328,1
868,2790,757,1
869,2790,636,1
870,2795,240,1
871,2797,161,1
872,2799,796,1
873,2803,959,1
874,2806,458,1
875,2809,591,1
876,2810,858,1
877,2810,457,1
878,2811,952,1
879,2813,576,1
880,2815,821,1
881,2816,909,1
882,2819,816,1
883,2820,159,1
884,2825,629,1
885,2828,398,1
886,2829,63,1
887,2829,424,1
888,2833,259,1
889,2833,849,1
890,2837,33,1
891,2841,959,1
892,2844,355,1
893,2844,357,1
894,2845,16,1
895,2849,185,1
896,2850,401,1
897,2851,929,1
898,2852,100,1
899,2858,945,1
900,2860,696,1
901,2861,378,1
902,2862,180,1
903,2864,25,1
904,2866,67,1
905,2867,679,1
906,2867,454,1
907,2867,537,1
908,2872,897,1
909,2873,990,1
910,2874,217,1
911,2876,663,1
912,2876,263,1
913,2877,21,1
914,2878,758,1
915,2880,320,1
916,2882,383,1
917,2883,588,1
918,2883,831,1
919,2885,629,1
920,2885,873,1
921,2885,274,1
922,2885,798,1
923,2886,186,1
924,2887,953,1
925,2887,687,1
926,2887,216,1
927,2888,947,1
928,2889,731,1
929,2889,254,1
930,2889,213,1
931,2890,518,1
932,2890,26,1
933,2891,207,1
934,2891,425,1
935,2892,374,1
936,2895,464,1
937,2896,278,1
938,2896,587,1
939,2896,864,1
940,2896,118,1
941,2896,517,1
942,2896,132,1
943,2897,717,1
944,2899,396,1
945,2900,565,1
946,2902,183,1
947,2903,145,1
948,2904,488,1
949,2904,356,1
950,2905,940,1
951,2906,765,1
952,2907,749,1
953,2909,904,1
954,2910,83,1
955,2911,552,1
956,2913,584,1
957,2914,962,1
958,2915,292,1
959,2918,241,1
960,2919,100,1
961,2921,16,1
962,2922,930,1
963,2922,670,1
964,2923,785,1
965,2924,282,1
966,2924,586,1
967,2924,64,1
968,2925,486,1
969,2927,977,1
970,2929,877,1
971,2931,338,1
972,2932,962,1
973,2935,232,1
974,2936,949,1
975,2937,941,1
976,2940,799,1
977,2940,630,1
978,2941,874,1
979,2945,293,1
980,2945,849,1
981,2946,618,1
982,2947,13,1
983,2947,347,1
984,2947,148,1
985,2948,982,1
986,2948,478,1
987,2950,497,1
988,2950,639,1
989,2951,369,1
990,2951,137,1
991,2953,822,1
992,2955,190,1
993,2956,511,1
994,2956,224,1
995,2958,98,1
996,2958,862,1
997,2958,973,1
998,2958,961,1
999,2959,907,1
