job_id,arrival_time,mi,allocated_cores
229,5,100000,4
230,5,250000,4
231,5,50000,1
232,5,100000,4
233,5,150000,1
234,5,50000,1
235,5,250000,1
236,5,100000,4
237,5,200000,1
238,5,100000,2
239,5,200000,8
240,5,150000,4
241,5,50000,1
242,5,150000,4
243,5,150000,8
244,5,100000,1
245,5,100000,8
246,5,200000,8
247,5,100000,2
248,5,200000,8
249,5,150000,4
250,5,100000,2
251,5,200000,2
252,5,50000,1
253,5,100000,1
254,5,100000,8
255,5,100000,8
256,5,200000,4
257,5,250000,8
258,5,100000,8
259,5,100000,8
260,5,250000,8
261,5,150000,2
262,5,50000,1
263,5,250000,1
264,5,200000,1
265,5,200000,4
266,5,250000,4
267,5,200000,4
268,5,100000,8
269,5,50000,2
270,5,150000,2
271,5,150000,8
272,5,50000,1
273,5,100000,8
274,5,250000,4
275,5,50000,1
276,5,150000,8
277,5,250000,8
278,5,150000,1
279,5,200000,2
280,5,100000,1
281,5,100000,2
282,5,100000,1
283,5,200000,2
284,5,250000,2
285,5,150000,2
286,5,100000,4
287,5,100000,2
288,5,50000,1
289,5,250000,1
290,5,200000,2
291,5,150000,8
292,5,150000,8
293,5,50000,2
294,5,150000,8
295,5,50000,8
296,5,100000,2
297,5,50000,1
298,6,100000,8
299,6,100000,2
300,6,50000,4
301,6,250000,4
302,6,200000,4
303,6,50000,1
304,6,250000,4
305,6,50000,1
306,6,100000,1
307,6,50000,4
308,6,250000,1
309,6,150000,2
310,6,250000,2
311,6,50000,8
312,6,250000,1
313,6,50000,1
314,6,200000,8
315,6,100000,1
316,6,150000,4
317,6,150000,8
318,6,200000,8
319,6,50000,8
320,6,50000,2
321,6,200000,1
322,6,50000,4
323,6,50000,4
324,6,50000,4
325,6,250000,2
326,6,100000,4
327,6,250000,2
328,6,250000,8
329,6,250000,2
330,6,50000,1
331,6,250000,4
332,6,250000,1
333,6,150000,8
334,6,200000,8
335,6,150000,2
336,6,150000,8
337,6,150000,4
338,6,150000,1
339,6,250000,8
340,6,250000,2
341,6,50000,4
342,6,250000,1
343,6,150000,1
344,6,150000,4
345,6,200000,2
346,6,50000,1
347,6,150000,8
348,6,100000,8
349,6,250000,4
350,6,250000,1
351,6,50000,2
352,6,200000,2
353,6,250000,8
354,6,200000,2
355,6,250000,8
356,6,100000,8
357,6,150000,1
358,6,50000,8
359,6,250000,2
360,6,50000,4
361,6,150000,8
362,6,200000,4
363,6,200000,2
364,6,50000,2
365,6,100000,8
366,6,150000,1
367,6,100000,8
368,6,150000,4
369,6,250000,2
370,6,250000,2
371,6,200000,4
372,6,250000,2
373,6,100000,2
374,6,250000,2
375,6,250000,2
376,6,100000,1
377,6,150000,8
378,6,100000,1
379,6,100000,4
380,6,200000,2
381,6,200000,4
382,6,100000,8
383,6,150000,2
384,6,200000,2
385,6,250000,2
386,6,100000,1
387,6,250000,8
388,6,200000,4
389,6,150000,2
390,6,150000,1
391,6,250000,4
392,6,50000,1
393,6,100000,1
394,6,200000,2
395,6,200000,2
396,6,200000,2
397,6,50000,2
398,6,250000,4
399,6,200000,1
400,6,50000,2
401,6,50000,2
402,6,200000,8
403,6,50000,4
404,6,200000,1
405,6,150000,2
406,7,100000,8
407,7,250000,8
408,7,100000,4
409,7,100000,2
410,7,250000,4
411,7,50000,4
412,7,200000,1
413,7,100000,2
414,7,200000,4
415,7,100000,8
416,7,250000,8
417,7,200000,2
418,7,200000,8
419,7,250000,1
420,7,50000,4
421,7,200000,8
422,7,50000,1
423,7,50000,2
424,7,150000,2
425,7,100000,8
426,7,50000,8
427,7,250000,4
428,7,150000,8
429,7,250000,2
430,7,150000,4
431,7,100000,2
432,7,150000,4
433,7,150000,2
434,7,100000,8
435,7,250000,2
436,7,50000,1
437,7,200000,1
438,7,150000,8
439,7,150000,8
440,7,150000,2
441,7,50000,2
442,7,150000,2
443,7,150000,8
444,7,50000,2
445,7,100000,4
446,7,100000,8
447,7,250000,8
448,7,50000,8
449,7,200000,8
450,7,150000,8
451,7,200000,4
452,7,200000,2
453,7,250000,4
454,7,150000,4
455,7,50000,2
456,7,150000,4
457,7,50000,1
458,7,50000,8
459,7,100000,2
460,7,250000,8
461,7,100000,2
462,7,100000,2
463,7,250000,2
464,7,50000,1
465,7,200000,2
466,7,100000,1
467,7,50000,2
468,7,250000,8
469,7,150000,1
470,7,150000,2
471,7,150000,2
472,7,200000,1
473,7,250000,8
474,7,250000,4
475,7,200000,8
476,7,250000,1
477,7,150000,2
478,7,100000,4
479,7,100000,4
480,7,100000,2
481,7,100000,8
482,7,250000,8
483,7,200000,1
484,7,250000,8
485,7,50000,8
486,7,50000,8
487,7,150000,4
488,7,150000,2
489,7,150000,1
490,7,100000,2
491,7,100000,4
492,7,50000,2
493,7,250000,4
494,7,200000,8
495,7,150000,1
496,7,250000,8
497,7,250000,1
498,7,250000,8
499,7,100000,1
500,7,100000,4
501,7,150000,1
502,7,50000,2
503,7,150000,4
504,7,250000,8
505,7,150000,4
506,7,250000,2
507,7,200000,8
508,7,200000,1
509,7,200000,1
510,7,50000,1
511,7,250000,4
512,7,100000,2
513,7,250000,1
514,7,150000,2
515,7,200000,8
516,7,200000,8
517,7,100000,4
518,7,50000,8
519,7,100000,1
520,7,150000,4
521,7,150000,1
522,7,250000,4
523,7,250000,4
524,7,150000,4
525,7,150000,1
526,7,200000,2
527,7,100000,1
528,7,100000,2
529,7,50000,4
530,7,150000,1
531,7,150000,4
532,7,200000,2
533,7,200000,4
534,7,250000,2
535,7,50000,2
536,7,100000,8
537,7,250000,4
538,8,150000,8
539,8,50000,1
540,8,50000,1
541,8,50000,8
542,8,150000,4
543,8,50000,1
544,8,100000,4
545,8,150000,1
546,8,50000,4
547,8,250000,2
548,8,200000,2
549,8,150000,4
550,8,200000,2
551,8,250000,1
552,8,200000,1
553,8,250000,8
554,8,50000,2
555,8,200000,4
556,8,200000,4
557,8,200000,2
558,8,250000,2
559,8,50000,8
560,8,100000,2
561,8,50000,2
562,8,200000,4
563,8,100000,1
564,8,100000,1
565,8,250000,4
566,8,200000,2
567,8,250000,8
568,8,200000,8
569,8,250000,2
570,8,250000,4
571,8,100000,2
572,8,250000,1
573,8,50000,2
574,8,150000,1
575,8,200000,1
576,8,100000,8
577,8,200000,2
578,8,150000,1
579,8,200000,8
580,8,100000,1
581,8,50000,8
582,8,50000,4
583,8,250000,1
584,8,250000,1
585,8,100000,1
586,8,250000,8
587,8,150000,1
588,8,100000,4
589,8,150000,2
590,8,150000,4
591,8,50000,8
592,8,50000,1
593,8,250000,4
594,8,250000,2
595,8,200000,1
596,8,150000,2
597,8,150000,1
598,8,100000,2
599,8,250000,4
600,8,200000,8
601,8,200000,2
602,8,150000,1
603,8,100000,2
604,8,150000,2
605,8,250000,4
606,8,50000,1
607,8,100000,4
608,8,200000,8
609,8,150000,4
610,8,100000,8
611,8,150000,1
612,8,200000,1
613,8,250000,2
614,8,200000,4
615,8,50000,8
616,8,150000,8
617,8,100000,4
618,8,150000,8
619,8,50000,2
620,8,250000,4
621,8,200000,8
622,8,200000,8
623,8,100000,2
624,8,100000,1
625,8,200000,2
626,8,100000,1
627,8,100000,2
628,8,200000,4
629,8,50000,4
630,8,200000,4
631,8,150000,2
632,8,200000,2
633,8,150000,2
634,8,250000,2
635,8,200000,1
636,8,250000,8
637,8,100000,4
638,8,200000,4
639,8,50000,1
640,8,50000,1
641,8,100000,4
642,8,200000,1
643,8,200000,8
644,8,100000,8
645,8,250000,2
646,8,100000,1
647,8,150000,8
648,8,200000,1
649,8,100000,1
650,8,200000,8
651,8,250000,4
652,8,200000,8
653,8,150000,8
654,8,200000,4
655,8,250000,8
656,8,50000,4
657,8,150000,1
658,8,200000,1
659,8,100000,8
660,8,250000,1
661,8,150000,1
662,8,200000,2
663,8,50000,4
664,8,100000,1
665,8,200000,4
666,8,150000,2
667,8,50000,8
668,8,150000,8
669,8,150000,8
670,8,250000,4
671,8,50000,4
672,8,250000,4
673,8,200000,1
674,8,50000,2
675,8,50000,4
676,8,50000,1
677,8,250000,8
678,8,250000,2
679,8,150000,8
680,8,250000,8
681,8,250000,2
682,8,200000,4
683,8,200000,8
684,8,50000,1
685,8,100000,4
686,8,50000,8
687,8,100000,1
688,9,150000,1
689,9,150000,1
690,9,250000,8
691,9,50000,1
692,9,100000,8
693,9,250000,2
694,9,200000,8
695,9,50000,4
696,9,150000,4
697,9,100000,8
698,9,100000,1
699,9,100000,4
700,9,100000,8
701,9,100000,2
702,9,150000,8
703,9,200000,8
704,9,50000,8
705,9,250000,1
706,9,250000,4
707,9,100000,1
708,9,150000,2
709,9,150000,8
710,9,250000,8
711,9,100000,1
712,9,150000,4
713,9,150000,2
714,9,100000,8
715,9,150000,4
716,9,100000,1
717,9,200000,2
718,9,50000,1
719,9,250000,2
720,9,100000,4
721,9,150000,4
722,9,50000,1
723,9,50000,8
724,9,250000,2
725,9,150000,2
726,9,200000,8
727,9,100000,2
728,9,250000,2
729,9,200000,2
730,9,200000,4
731,9,200000,2
732,9,200000,2
733,9,250000,4
734,9,50000,8
735,9,100000,8
736,9,200000,2
737,9,100000,4
738,9,50000,2
739,9,100000,4
740,9,250000,2
741,9,100000,1
742,9,50000,4
743,9,250000,8
744,9,100000,2
745,9,250000,4
746,9,200000,4
747,9,50000,8
748,9,250000,2
749,9,50000,2
750,9,200000,1
751,9,200000,1
752,9,100000,2
753,9,50000,4
754,9,150000,4
755,9,250000,4
756,9,50000,8
757,9,50000,8
758,9,150000,2
759,9,150000,1
760,9,200000,1
761,9,50000,1
762,9,200000,4
763,9,250000,4
764,9,250000,4
765,9,50000,4
766,9,250000,4
767,9,150000,4
768,9,100000,2
769,9,200000,2
770,9,200000,2
771,9,150000,2
772,9,100000,4
773,9,100000,2
774,9,50000,4
775,9,200000,8
776,9,100000,2
777,9,100000,8
778,9,250000,2
779,9,50000,2
780,9,100000,8
781,9,200000,8
782,9,50000,4
783,9,250000,2
784,9,250000,1
785,9,50000,4
786,9,150000,1
787,9,250000,1
788,9,150000,4
789,9,200000,4
790,9,50000,4
791,9,50000,4
792,9,50000,1
793,9,150000,4
794,9,150000,8
795,9,250000,4
796,9,50000,8
797,9,150000,2
798,9,50000,2
799,9,250000,4
800,9,250000,1
801,9,250000,1
802,9,200000,2
803,9,50000,2
804,9,200000,2
805,9,100000,2
806,9,150000,4
807,9,150000,1
808,9,200000,1
809,9,200000,1
810,9,50000,2
811,9,150000,2
812,9,50000,8
813,9,250000,1
814,9,50000,4
815,9,200000,2
816,9,100000,2
817,9,250000,1
818,9,250000,2
819,9,50000,1
820,9,200000,2
821,9,250000,1
822,9,200000,2
823,9,250000,4
824,9,150000,1
825,9,100000,1
826,9,150000,4
827,9,200000,4
828,9,150000,8
829,9,250000,8
830,9,150000,1
831,9,50000,1
832,9,50000,1
833,9,200000,8
834,9,150000,8
835,10,100000,4
836,10,250000,8
837,10,200000,2
838,10,150000,1
839,10,150000,4
840,10,150000,8
841,10,100000,2
842,10,150000,2
843,10,150000,2
844,10,100000,2
845,10,100000,4
846,10,150000,4
847,10,100000,1
848,10,250000,8
849,10,50000,1
850,10,250000,4
851,10,150000,4
852,10,200000,1
853,10,50000,4
854,10,200000,1
855,10,250000,4
856,10,250000,8
857,10,150000,2
858,10,100000,1
859,10,100000,8
860,10,150000,1
861,10,100000,4
862,10,200000,8
863,10,50000,4
864,10,100000,2
865,10,200000,4
866,10,150000,4
867,10,150000,1
868,10,250000,2
869,10,150000,8
870,10,200000,2
871,10,250000,2
872,10,150000,8
873,10,100000,1
874,10,100000,2
875,10,250000,8
876,10,250000,2
877,10,100000,4
878,10,100000,4
879,10,100000,4
880,10,100000,2
881,10,150000,2
882,10,200000,4
883,10,200000,2
884,10,100000,8
885,10,250000,8
886,10,100000,8
887,10,50000,8
888,10,200000,2
889,10,150000,2
890,10,50000,1
891,10,100000,2
892,10,150000,1
893,10,200000,2
894,10,50000,8
895,10,100000,4
896,10,50000,2
897,10,150000,8
898,10,100000,8
899,10,250000,1
900,10,100000,4
901,10,200000,1
902,10,200000,2
903,10,100000,1
904,10,50000,8
905,10,50000,8
906,10,200000,8
907,10,150000,4
908,10,100000,4
909,10,250000,4
910,10,200000,4
911,10,50000,4
912,10,50000,4
913,10,200000,8
914,10,250000,1
915,10,50000,4
916,10,200000,4
917,10,50000,2
918,10,50000,1
919,10,50000,2
920,10,250000,1
921,10,50000,1
922,10,200000,8
923,10,250000,1
924,10,150000,4
925,10,150000,4
926,10,100000,1
927,10,100000,4
928,10,250000,8
929,10,50000,2
930,10,200000,1
931,10,150000,1
932,10,100000,4
933,10,250000,8
934,10,150000,2
935,10,250000,2
936,10,150000,4
937,10,50000,1
938,10,200000,8
939,10,100000,4
940,10,150000,8
941,10,200000,4
942,10,150000,8
943,10,250000,1
944,10,100000,4
945,10,100000,8
946,10,150000,4
947,10,100000,4
948,10,100000,4
949,10,100000,4
950,10,50000,4
951,10,100000,2
952,10,250000,4
953,10,250000,2
954,10,250000,8
955,10,100000,2
956,10,250000,4
957,10,250000,2
958,10,150000,4
959,10,150000,4
960,10,200000,1
961,10,250000,4
962,10,100000,8
963,10,100000,8
964,10,50000,8
965,10,200000,8
966,10,200000,1
967,10,50000,1
968,10,250000,2
969,10,250000,8
970,11,200000,8
971,11,150000,4
972,11,50000,4
973,11,100000,2
974,11,100000,4
975,11,100000,4
976,11,150000,8
977,11,150000,4
978,11,150000,1
979,11,150000,8
980,11,50000,8
981,11,50000,2
982,11,250000,2
983,11,100000,4
984,11,50000,4
985,11,200000,4
986,11,50000,8
987,11,50000,1
988,11,250000,8
989,11,150000,2
990,11,200000,2
991,11,200000,1
992,11,50000,4
993,11,150000,1
994,11,50000,1
995,11,200000,1
996,11,100000,8
997,11,250000,1
998,11,250000,1
999,11,150000,8
1000,11,100000,2
1001,11,200000,8
1002,11,200000,1
1003,11,50000,1
1004,11,50000,1
1005,11,100000,1
1006,11,200000,8
1007,11,200000,2
1008,11,200000,2
1009,11,50000,8
1010,11,250000,4
1011,11,150000,1
1012,11,150000,2
1013,11,200000,8
1014,11,100000,1
1015,11,100000,8
1016,11,150000,8
1017,11,150000,1
1018,11,250000,1
1019,11,100000,2
1020,11,50000,8
1021,11,200000,2
1022,11,200000,8
1023,11,250000,1
1024,11,250000,1
1025,11,150000,8
1026,11,150000,4
1027,11,50000,8
1028,11,150000,8
1029,11,150000,2
1030,11,250000,4
1031,11,250000,4
1032,11,100000,1
1033,11,100000,2
1034,11,50000,1
1035,11,150000,8
1036,11,150000,8
1037,11,250000,4
1038,11,250000,4
1039,11,200000,8
1040,11,150000,2
1041,11,250000,8
1042,11,150000,4
1043,11,250000,2
1044,11,150000,2
1045,11,250000,1
1046,11,50000,8
1047,11,200000,1
1048,11,250000,1
1049,11,200000,2
1050,11,50000,4
1051,11,200000,8
1052,11,150000,4
1053,11,50000,1
1054,11,50000,4
1055,11,250000,4
1056,11,150000,2
1057,11,100000,1
1058,11,150000,1
1059,11,250000,4
1060,11,200000,1
1061,11,250000,1
1062,11,50000,4
1063,11,50000,8
1064,11,250000,1
1065,11,250000,2
1066,11,50000,2
1067,11,250000,4
1068,11,100000,2
1069,11,50000,8
1070,11,150000,1
1071,11,250000,1
1072,11,100000,8
1073,11,100000,2
1074,11,150000,8
1075,11,100000,2
1076,11,50000,1
1077,11,100000,8
1078,11,150000,4
1079,11,250000,1
1080,11,250000,2
1081,11,250000,8
1082,11,150000,4
1083,11,250000,1
1084,11,100000,4
1085,11,150000,2
1086,11,50000,1
1087,11,200000,1
1088,11,100000,1
1089,11,150000,4
1090,11,250000,2
1091,11,150000,8
1092,11,50000,4
1093,11,50000,8
1094,11,50000,1
1095,11,50000,8
1096,11,250000,4
1097,11,50000,2
1098,11,100000,4
1099,11,250000,4
1100,11,250000,4
1101,11,250000,2
1102,11,150000,1
1103,11,200000,1
1104,11,50000,1
1105,11,100000,2
1106,11,250000,4
1107,11,250000,4
1108,11,50000,4
1109,11,100000,4
1110,11,150000,4
1111,11,100000,4
1112,11,200000,2
1113,11,200000,2
1114,11,150000,4
1115,12,250000,8
1116,12,150000,4
1117,12,150000,2
1118,12,150000,1
1119,12,200000,1
1120,12,150000,8
1121,12,50000,1
1122,12,150000,1
1123,12,250000,2
1124,12,100000,8
1125,12,200000,2
1126,12,150000,1
1127,12,250000,1
1128,12,200000,1
1129,12,200000,8
1130,12,100000,8
1131,12,250000,2
1132,12,100000,2
1133,12,250000,4
1134,12,200000,8
1135,12,250000,4
1136,12,50000,4
1137,12,100000,1
1138,12,250000,4
1139,12,250000,4
1140,12,150000,1
1141,12,100000,8
1142,12,50000,2
1143,12,200000,1
1144,12,150000,4
1145,12,200000,2
1146,12,100000,1
1147,12,100000,8
1148,12,100000,4
1149,12,50000,2
1150,12,100000,2
1151,12,50000,8
1152,12,200000,1
1153,12,100000,8
1154,12,50000,2
1155,12,150000,4
1156,12,50000,2
1157,12,50000,1
1158,12,50000,8
1159,12,100000,8
1160,12,250000,2
1161,12,250000,8
1162,12,250000,2
1163,12,200000,1
1164,12,50000,1
1165,12,250000,4
1166,12,100000,2
1167,12,100000,1
1168,12,250000,4
1169,12,150000,1
1170,12,50000,2
1171,12,50000,1
1172,12,150000,4
1173,12,200000,4
1174,12,100000,4
1175,12,100000,1
1176,12,100000,8
1177,12,200000,4
1178,12,50000,4
1179,12,200000,4
1180,12,150000,4
1181,12,150000,4
1182,12,50000,1
1183,12,100000,2
1184,12,100000,1
1185,12,100000,4
1186,12,200000,2
1187,12,200000,4
1188,12,50000,2
1189,12,150000,1
1190,12,250000,2
1191,12,150000,1
1192,12,250000,1
1193,12,150000,4
1194,12,250000,4
1195,12,150000,2
1196,12,200000,1
1197,12,200000,8
1198,12,200000,2
1199,12,250000,2
1200,12,200000,1
1201,12,150000,8
1202,12,150000,4
1203,12,50000,8
1204,12,100000,4
1205,12,50000,2
1206,12,150000,4
1207,12,150000,4
1208,12,150000,1
1209,12,50000,1
1210,12,50000,2
1211,12,100000,8
1212,12,200000,1
1213,12,200000,8
1214,12,100000,4
1215,12,250000,1
1216,12,250000,4
1217,12,200000,2
1218,12,250000,2
1219,12,150000,1
1220,12,250000,8
1221,12,250000,2
1222,12,200000,2
1223,12,150000,8
1224,12,200000,2
1225,12,200000,1
1226,12,50000,2
1227,12,200000,4
1228,12,100000,2
1229,12,100000,8
1230,12,50000,1
1231,12,250000,8
1232,12,250000,8
1233,12,250000,4
1234,12,150000,4
1235,12,50000,2
1236,12,100000,2
1237,12,250000,4
1238,12,200000,2
1239,12,150000,4
1240,12,50000,4
1241,12,250000,8
1242,12,50000,2
1243,12,250000,8
1244,12,200000,2
1245,12,50000,8
1246,12,150000,8
1247,12,200000,2
1248,12,50000,4
1249,12,100000,8
1250,12,100000,4
1251,12,200000,8
1252,12,50000,4
1253,12,150000,1
1254,12,150000,4
1255,12,200000,2
1256,12,200000,1
1257,12,200000,1
1258,12,200000,4
1259,12,150000,4
1260,12,150000,1
1261,12,150000,4
1262,12,150000,2
1263,13,150000,4
1264,13,150000,4
1265,13,50000,4
1266,13,250000,8
1267,13,200000,1
1268,13,250000,2
1269,13,50000,4
1270,13,150000,4
1271,13,250000,2
1272,13,50000,8
1273,13,50000,8
1274,13,200000,8
1275,13,50000,4
1276,13,200000,4
1277,13,250000,2
1278,13,50000,2
1279,13,100000,4
1280,13,250000,4
1281,13,200000,1
1282,13,100000,1
1283,13,200000,8
1284,13,250000,1
1285,13,200000,8
1286,13,50000,8
1287,13,50000,4
1288,13,100000,4
1289,13,250000,1
1290,13,50000,4
1291,13,50000,4
1292,13,250000,8
1293,13,200000,2
1294,13,150000,2
1295,13,150000,2
1296,13,150000,1
1297,13,150000,8
1298,13,250000,1
1299,13,50000,2
1300,13,250000,1
1301,13,150000,4
1302,13,200000,2
1303,13,100000,1
1304,13,50000,1
1305,13,50000,2
1306,13,200000,8
1307,13,200000,1
1308,13,50000,8
1309,13,250000,4
1310,13,250000,2
1311,13,50000,8
1312,13,150000,1
1313,13,50000,1
1314,13,50000,1
1315,13,100000,8
1316,13,200000,1
1317,13,200000,1
1318,13,250000,4
1319,13,50000,2
1320,13,200000,8
1321,13,50000,8
1322,13,150000,8
1323,13,200000,2
1324,13,250000,4
1325,13,100000,2
1326,13,100000,1
1327,13,200000,4
1328,13,250000,4
1329,13,50000,2
1330,13,250000,8
1331,13,100000,2
1332,13,200000,8
1333,13,50000,4
1334,13,200000,1
1335,13,50000,2
1336,13,100000,2
1337,13,150000,4
1338,13,150000,1
1339,13,150000,4
1340,13,250000,2
1341,13,150000,4
1342,13,150000,2
1343,13,50000,8
1344,13,200000,1
1345,13,200000,2
1346,13,50000,4
1347,13,100000,2
1348,13,200000,4
1349,13,200000,8
1350,13,100000,1
1351,13,150000,4
1352,13,150000,8
1353,13,150000,2
1354,13,250000,2
1355,13,100000,1
1356,13,200000,8
1357,13,150000,2
1358,13,50000,4
1359,13,150000,4
1360,13,150000,8
1361,13,250000,1
1362,13,250000,2
1363,13,250000,4
1364,13,100000,4
1365,13,100000,8
1366,13,200000,4
1367,13,200000,4
1368,13,150000,2
1369,13,150000,1
1370,13,250000,4
1371,13,50000,2
1372,13,250000,8
1373,13,250000,4
1374,13,50000,2
1375,13,50000,8
1376,13,100000,2
1377,13,200000,1
1378,13,150000,8
1379,13,150000,1
1380,13,200000,1
1381,13,50000,1
1382,13,100000,1
1383,13,200000,1
1384,13,150000,1
1385,13,250000,1
1386,13,250000,4
1387,13,250000,4
1388,13,150000,2
1389,13,150000,4
1390,13,200000,1
1391,13,100000,4
1392,13,150000,8
1393,13,50000,2
1394,13,100000,2
1395,13,50000,8
1396,13,150000,8
1397,13,200000,4
1398,13,200000,8
1399,13,150000,8
1400,13,250000,2
1401,13,250000,4
1402,13,50000,2
1403,13,200000,1
1404,13,100000,4
1405,13,200000,1
1406,13,250000,4
1407,14,150000,4
1408,14,100000,4
1409,14,50000,2
1410,14,150000,4
1411,14,50000,8
1412,14,200000,1
1413,14,200000,4
1414,14,200000,1
1415,14,200000,1
1416,14,250000,4
1417,14,50000,1
1418,14,150000,8
1419,14,50000,8
1420,14,150000,8
1421,14,150000,8
1422,14,100000,4
1423,14,50000,4
1424,14,200000,8
1425,14,200000,8
1426,14,100000,8
1427,14,250000,8
1428,14,250000,4
1429,14,250000,4
1430,14,50000,1
1431,14,50000,1
1432,14,50000,8
1433,14,50000,1
1434,14,150000,2
1435,14,200000,1
1436,14,50000,8
1437,14,150000,2
1438,14,50000,8
1439,14,50000,2
1440,14,150000,8
1441,14,250000,4
1442,14,250000,8
1443,14,50000,8
1444,14,200000,1
1445,14,200000,2
1446,14,200000,1
1447,14,200000,1
1448,14,150000,4
1449,14,250000,2
1450,14,100000,1
1451,14,250000,4
1452,14,250000,2
1453,14,150000,8
1454,14,200000,2
1455,14,100000,2
1456,14,150000,2
1457,14,200000,2
1458,14,200000,4
1459,14,200000,1
1460,14,100000,8
1461,14,100000,1
1462,14,50000,8
1463,14,250000,4
1464,14,50000,4
1465,14,100000,8
1466,14,200000,2
1467,14,150000,4
1468,14,250000,8
1469,14,150000,4
1470,14,150000,8
1471,14,150000,8
1472,14,100000,2
1473,14,200000,1
1474,14,200000,8
1475,14,250000,8
1476,14,50000,1
1477,14,100000,8
1478,14,150000,4
1479,14,200000,2
1480,14,150000,4
1481,14,150000,2
1482,14,200000,1
1483,14,50000,2
1484,14,100000,1
1485,14,200000,1
1486,14,50000,1
1487,14,50000,4
1488,14,250000,1
1489,14,200000,2
1490,14,200000,4
1491,14,50000,1
1492,14,100000,4
1493,14,250000,4
1494,14,50000,1
1495,14,200000,8
